fen,game_id
4r3/pp3kp1/7p/3p3Q/P7/1P2q2P/6PK/8 b - - 1 34,e647
rn1q1rk1/pp1bppbp/3p1np1/1BpP4/P3P3/2N2N2/1PP2PPP/R1BQ1RK1 b - - 4 8,e648
rn1q1rk1/pp2ppbp/3p1np1/1BpP4/P3P3/2N2Q1P/1PP2PP1/R1B2RK1 b - - 0 10,e648
r2q1rk1/pp1nppbp/3p2p1/1BpP3n/P3P3/2N2Q1P/1PP2PPB/R4RK1 b - - 4 12,e648
r4rk1/1p1nppbp/p2p2p1/q1pP3n/P3P1P1/2N2Q1P/1PP1BP1B/R4RK1 b - - 0 14,e648
r4rk1/1p1nppbp/p2p1np1/2pP4/Pq2P1P1/2N1Q2P/1PP1BP1B/1R3RK1 b - - 4 16,e648
r4rk1/1p1nppbp/p2p2p1/2pP4/P2qN1P1/7P/1PP1BP1B/1RQ2RK1 b - - 0 18,e648
r4rk1/1p1nppbp/p2p2p1/2pP4/q5P1/7P/1PPQBP1B/1R2R1K1 b - - 1 20,e648
r3r1k1/1p2ppbp/p2p1np1/2pP4/qP4P1/5B1P/2PQ1P1B/1R2R1K1 b - - 0 22,e648
r3r1k1/1p1nppbp/p2p2p1/2pP4/1P2R1P1/5B1P/q1PQ1P1B/4R1K1 b - - 4 24,e648
r3rk2/1p2Rpbp/p2p2p1/2nP4/6P1/5B1P/q1PQ1P1B/4R1K1 b - - 0 26,e648
r3rk2/1pR2p1p/p5p1/2nPp3/6P1/5B1P/q1PQ1P2/4R1K1 b - - 1 28,e648
2r1r1k1/1p3R1p/p5pQ/2nPp3/6P1/5B1P/q1P2P2/4R1K1 b - - 0 30,e648
2r1r3/1p5Q/p4kp1/2nPp1P1/8/5B1P/q1P2P2/4R1K1 b - - 0 32,e648
2r1r3/1p5Q/p4kp1/2nPp3/8/5B1P/q1P2P1K/6R1 b - - 3 34,e648
r3k2r/1pqnbpp1/p2pbn2/3Np2p/4P3/1N2BP2/PPPQ2PP/1K1R1B1R b kq - 7 12,e649
r3k2r/1pq1bpp1/pB1p1n2/3Pp2p/8/1N3P2/PPPQ2PP/1K1R1B1R b kq - 0 14,e649
r4rk1/1p2bpp1/pq1p1n2/3Pp2p/7P/1N3P2/PPPQB1P1/1K1R3R b - - 0 16,e649
r1r3k1/1p2bpp1/1q1p1n2/p2Pp2p/P6P/1N3P2/1PPQB1P1/1K1R1R2 b - - 0 18,e649
r1r3k1/1p2bp2/3p1np1/pB1Pp2p/Pq5P/1N3P2/1PP2QP1/1K1R1R2 b - - 1 20,e649
r1r3k1/1p2bp2/3p1np1/pB1Ppq1p/P4P1P/1N4P1/1PP2Q2/1K1R1R2 b - - 0 22,e649
r1rb2k1/1p3p2/3p1np1/pB1P1q1p/P2NpP1P/6P1/1PP1Q3/1K1R1R2 b - - 1 24,e649
r1rb2k1/1p3p2/3p1np1/pB2qP1p/P2Np2P/6P1/1PPQ4/1K1R1R2 b - - 2 26,e649
r1rb4/1p5k/3p1np1/pB2q2p/P2Np2P/6P1/1PPQ4/1K2RR2 b - - 1 28,e649
r1rb4/1p4k1/3p1np1/pB5p/P2Np2P/6q1/1PPQ4/1K2RR2 b - - 1 30,e649
r1rb4/1p4k1/3p1n2/pB2qpQp/P3p2P/8/1PP5/1K2RR2 b - - 1 32,e649
r1rb3k/1p5n/3p4/pB2qR1Q/P3p2P/8/1PP5/1K2R3 b - - 0 34,e649
rnb2rk1/ppp1qppp/4pn2/3p4/2PP4/2N1PN2/PP1Q1PPP/2R1KB1R b K - 4 8,e650
rnbr2k1/ppp1qppp/4pn2/8/2BP4/2N1PN2/PPQ2PPP/2R1K2R b K - 0 10,e650
r1br2k1/pp2qppp/2n1pn2/2P5/2B5/2N1PN2/PPQ2PPP/2R2RK1 b - - 0 12,e650
r1br2k1/pp2qppp/2n1pn2/8/2B1N3/P3PN2/1PQ2PPP/2R2RK1 b - - 0 14,e650
r2r2k1/pp1bqpp1/2n1pN1p/8/8/P2BPN2/1PQ2PPP/2R2RK1 b - - 0 16,e650
2rr2k1/pp1b1pp1/2n1pQ1p/8/8/P2BPN2/1P3PPP/2R2RK1 b - - 0 18,e650
2rr2k1/pp1bnp2/4pp1p/8/8/P1RBPN2/1P3PPP/2R3K1 b - - 3 20,e650
2rr2k1/pp2np2/4pp1p/8/8/P1R1PB2/1P3PPP/2R3K1 b - - 0 22,e650
6k1/pp2np2/4pp1p/8/1P6/P1R1PB2/3r1PPP/6K1 b - - 0 24,e650
2R5/pp3pk1/4pp1p/3n4/1P6/P3PBP1/3r1P1P/6K1 b - - 0 26,e650
8/R4pk1/1p2pp1p/8/1P6/P1n1PBP1/3r1P1P/6K1 b - - 0 28,e650
4B3/R4pk1/1p2p2p/5p2/1P6/P1n1P1P1/r4P1P/6K1 b - - 1 30,e650
6B1/R7/1p2pk1p/5p2/1P6/P3P1P1/r4P1P/3n2K1 b - - 2 32,e650
6B1/R7/1p2p2p/P3kp2/1P6/4P1P1/r4n1P/6K1 b - - 0 34,e650
r3kb1r/pbpn1ppp/1p2pn2/3q4/3P4/2P5/PP2BPPP/RNBQNRK1 b kq - 5 8,e651
r3kb1r/p1pn1ppp/1p1qpn2/8/3P4/2P2Q2/PP3PPP/RNB1NRK1 b kq - 0 10,e651
r3kb1r/p2n1ppp/1pp1pn2/3q4/3P4/N1P3Q1/PP3PPP/R1B1NRK1 b kq - 3 12,e651
r4rk1/p2n1ppp/1pp1pn2/3q4/3P4/P1P2NQ1/P4PPP/R1B2RK1 b - - 2 14,e651
r4r1k/p2n1ppp/2p1pn2/1p1q4/3P1B2/P1P2NQ1/P4PPP/R3R1K1 b - - 3 16,e651
r3nr1k/p4ppp/1np1p3/1p1qB3/3P4/P1P3Q1/P2N1PPP/R3R1K1 b - - 7 18,e651
r3nr1k/p6p/1np1pp2/1p1q2p1/3P4/P1P1B1Q1/P2N1PPP/R3R1K1 b - - 1 20,e651
r4r1k/p6p/1np1pp2/1p1q1np1/3P2QP/P1P1B3/P2N1PP1/R3R1K1 b - - 2 22,e651
r4r1k/p6p/1np1pp2/1p1q1np1/3P2Q1/P1P2P2/P2N1BP1/R3R1K1 b - - 2 24,e651
r4r1k/p6p/2p1pp2/1p1q1npQ/3P4/P1P2P2/P2n1BPK/R3R3 b - - 1 26,e651
r6k/p6p/2p1ppr1/1p1q1npQ/3P4/P1P2P2/P2n1BP1/R5KR b - - 5 28,e651
r6k/p4Q1p/2p1pp2/1p1q1np1/3P4/P1P2P2/P2n1BP1/R6K b - - 0 30,e651
r5k1/p6p/2pnpQ2/1p1q2p1/3P4/P1P2P2/P2n1BP1/4R2K b - - 2 32,e651
5rk1/p6p/2pnR3/1p4p1/3P4/P1P2P2/P2n1BP1/7K b - - 0 34,e651
rnbqk2r/pp2ppbp/2p3p1/3nN3/2PP4/8/PP2BPPP/RNBQ1RK1 b kq - 0 8,e652
rnbq1rk1/pp2ppbp/1np3p1/4N3/2PP4/2N4P/PP2BPP1/R1BQ1RK1 b - - 0 10,e652
rn1q1rk1/pp2ppbp/1n2b1p1/2p1N3/2PP4/1PN1B2P/P3BPP1/R2Q1RK1 b - - 1 12,e652
rn3rk1/pp1qppbp/4b1p1/2pP4/2P5/1PN1B2P/P3BPP1/R2Q1RK1 b - - 0 14,e652
rn3rk1/pp2pp1p/4q1p1/2p5/2P5/1Pb1B2P/P3BPP1/2RQ1RK1 b - - 1 16,e652
rn2r1k1/pp2pp1p/4q1pB/2p5/1bP3B1/1P5P/P4PP1/2RQ1RK1 b - - 5 18,e652
r3r1k1/pp2pp1p/2n2qp1/2pQ2B1/1bP3B1/1P5P/P4PP1/2R2RK1 b - - 9 20,e652
r3r1k1/pp1Bpp1p/2n3p1/2pP2B1/1b6/1P5P/P4PP1/2R2RK1 b - - 0 22,e652
r3B1k1/pp2pp1p/6p1/2pP2B1/1b6/1P5P/P3nPP1/2R2R1K b - - 2 24,e652
r7/pp2pk1p/6p1/2pP2B1/1b6/1P5P/P4PP1/2R4K b - - 0 26,e652
8/pp2pk1p/3r2p1/2pP4/1b3B2/1P5P/P4PP1/3R3K b - - 4 28,e652
8/p3pk1p/r5p1/1PpP4/1b3B2/1P5P/5PP1/3R3K b - - 0 30,e652
8/pr2pk1p/3P2p1/1Pp5/1b3B2/1P5P/5PP1/R6K b - - 0 32,e652
8/pr5p/R2Bk1p1/1Pp5/1b6/1P5P/5PP1/7K b - - 2 34,e652
r1bq1rk1/pp2ppbp/2n2np1/2pp4/5P2/2PP1NP1/PPQ1P1BP/RNB2RK1 b - - 2 8,e653
r1bq1rk1/pp2ppbp/2n3p1/2pn4/3p1P2/N1PP1NP1/PPQBP1BP/R4RK1 b - - 3 10,e653
r2q1rk1/pp2ppbp/6p1/n1pn1b2/3p1P2/N1PP1NP1/PPQBP1BP/R4RK1 b - - 7 12,e653
2rq1rk1/pp2ppbp/6p1/n1pn4/3p1PbN/N1PP2P1/PPQBP1BP/4RRK1 b - - 11 14,e653
2rq1rk1/pp2ppbp/6p1/n2P4/5PbN/N1p3P1/PPQBP1BP/4RRK1 b - - 0 16,e653
2r2rk1/pp2ppbp/1q4p1/n2P4/5PbN/N3P1P1/PP1Q2BP/4RRK1 b - - 0 18,e653
2r2rk1/pp2pp1p/1q4p1/n2P4/5PbN/N1b1P1P1/P5BP/1RQ2RK1 b - - 3 20,e653
5rk1/pp2pp1p/1q4p1/n2P4/1b3PbN/4P1P1/P1Q3BP/1R3RK1 b - - 0 22,e653
5rk1/pp2pp1p/6p1/n2P4/1b3PbN/2Q3P1/P5BP/1R3R1K b - - 0 24,e653
5rk1/ppR1pp1p/5bp1/n2P4/5PbN/6P1/P5BP/1R5K b - - 3 26,e653
5rk1/1pR1pp1p/p4bp1/n2P1b2/5P2/5NP1/P5BP/2R4K b - - 3 28,e653
5r2/2R1ppkp/p4bp1/np1PNb2/5P2/6PP/P5B1/2R4K b - - 0 30,e653
3r4/R3ppk1/p4bp1/np1PNb1p/5P2/6PP/P5BK/2R5 b - - 3 32,e653
8/R1R1ppk1/p2r1b2/np1PNbpp/5PP1/7P/P5BK/8 b - - 0 34,e653
r1bqkb1r/4pppp/p1np1n2/1p6/4P3/1NN1B3/PPP1BPPP/R2QK2R b KQkq - 1 8,e654
r2qkb1r/1b3ppp/p1nppn2/1p6/4P3/1NN1BP2/PPPQB1PP/R3K2R b KQkq - 1 10,e654
r2q1rk1/1b2bppp/p1nppn2/1p6/4P1P1/1NN1BP2/PPPQB2P/2KR3R b - - 0 12,e654
2rq1rk1/1b1nbppp/p1npp3/1p4P1/4P2P/1NN1BP2/PPPQB3/2KR3R b - - 0 14,e654
2rq1rk1/1b2bppp/p1npp3/1p4P1/2B1PP1P/1NN1B3/PPPQ4/2KR3R b - - 0 16,e654
2r2rk1/1b2bppp/p1npp3/q5P1/2pNPP1P/2N1B3/PPPQ4/1K1R3R b - - 3 18,e654
2r2rk1/4bppp/p1b1p3/q2N2P1/2p1PP1P/4B3/PPPQ4/1K1R3R b - - 0 20,e654
2r2rk1/4qppp/p1b1p3/6P1/2pQPP1P/4B3/PPP5/1K1R3R b - - 1 22,e654
2r2rk1/1q3ppp/p3p3/6P1/2pQbP1P/8/PPPB4/1K1RR3 b - - 1 24,e654
2r2rk1/1q4pp/p3pp2/6P1/2pQ1P1P/2B2b2/PPPR4/1K2R3 b - - 1 26,e654
2rr2k1/1q4pp/p3pP2/8/2p2PbP/2B1Q3/PPPR4/1K2R3 b - - 0 28,e654
2r3k1/6pp/p3pP2/3Q4/2p2PbP/2B5/PPP5/1K2R3 b - - 0 30,e654
3r2k1/6Pp/p7/3p4/2pB1PbP/8/PPP5/1K2R3 b - - 2 32,e654
4R1k1/6Pp/p7/3p3b/2pB1P1P/8/PPP5/2K5 b - - 0 34,e654
r1q2rk1/p2Rppbp/2n3p1/2p5/Q7/2P2NP1/P2PPPBP/2B2RK1 b - - 0 12,e655
2r2rk1/p2qppbp/2n3p1/2p5/Q2P4/B1P2NP1/P3PPBP/5RK1 b - - 2 14,e655
2rr2k1/p2qppbp/2n3p1/8/Q2P4/B4NP1/P3PPBP/3R2K1 b - - 2 16,e655
rn1qkb1r/pp3p1p/4pp2/3p1b2/3P4/2NBP3/PP3PPP/R2QK1NR b KQkq - 1 8,e656
r2qkb1r/pp3p1p/2n1ppb1/3p3P/3P4/2NBP3/PP3PP1/R2QK1NR b KQkq - 0 10,e656
r3kb1r/pp3p1p/1qn1pp2/3p3P/3P4/2NQP3/PP2NPP1/R3K2R b KQkq - 2 12,e656
r3k2r/pp3p1p/1qnbp3/1Q1p1p1P/3P4/2N1P3/PP2NPP1/R4RK1 b kq - 3 14,e656
rb2k2r/pp3p1p/2n1p3/1N1p1p1P/3P4/4P1P1/PP2NP2/R4RK1 b kq - 0 16,e656
rb5r/1p1k1p1p/p1n1p3/3p1p1P/3P4/2N1P1P1/PP2NPK1/R4R2 b - - 1 18,e656
rb4r1/3k1p1p/p1n1p3/1p1p1p1P/3P4/2NNP1P1/PP3PK1/R4R2 b - - 3 20,e656
rb4r1/3k1p1p/p3p3/1p1p3P/P2n1P2/2NN2P1/1P3PK1/R4R2 b - - 0 22,e656
r5r1/3k1p1p/p3p3/3p3P/PN1n1b2/2N3P1/1P3PK1/3R1R2 b - - 1 24,e656
1r4r1/3k1p1p/p3p3/3pb2P/P2n4/2NN2PK/1P3P2/3R1R2 b - - 5 26,e656
1r4r1/3k1p1p/p2bp3/3p1n1P/P4P2/2NN1RPK/1P6/3R4 b - - 2 28,e656
1rr5/3k1p1p/p2bp3/3p3P/P2n1PP1/2NN3K/1P3R2/3R4 b - - 2 30,e656
6r1/3k1p1p/p2bP3/3p3P/P1rn2P1/2NN3K/1P3R2/3R4 b - - 0 32,e656
6r1/3k3p/p2bp3/3p1n1P/P1r2NP1/2N4K/1P3R2/5R2 b - - 3 34,e656
r2qkb1r/pp3ppp/2nppn2/2p4b/4P3/2PP1N1P/PPB2PP1/RNBQ1RK1 b kq - 1 8,e657
r2q1rk1/pp2bppp/2nppn2/2p4b/P3P3/2PP1N1P/1PBN1PP1/R1BQ1RK1 b - - 0 10,e657
r2q1rk1/1p2bppp/p1n1pn2/2ppP2b/P7/2PP1N1P/1PBN1PP1/R1B1QRK1 b - - 0 12,e657
r2q1rk1/1p1nbppp/p1n1p3/3pP2b/P2P4/5N1P/1PBN1PP1/R1B1QRK1 b - - 0 14,e657
2rq1rk1/1p1nbppp/p3p3/3pP2b/Pn1P4/5N1P/1P1N1PP1/RBBQ1RK1 b - - 4 16,e657
2r2rk1/1pqnbppp/p3p1B1/3pP3/Pn1P2P1/5N1P/1P1N1P2/R1BQ1RK1 b - - 0 18,e657
2r2rk1/1p1nb1pp/p3p1p1/3pP3/Pn1P2P1/1R3N1P/1PqN1P2/2BQ1RK1 b - - 3 20,e657
2r2rk1/1p1nb1pp/p3p1p1/P2pP3/1n1P2P1/1R3N1P/1PqN1PK1/2BQ1R2 b - - 2 22,e657
1nr2rk1/1p2b1pp/p3p1p1/P2pP3/1n1P2P1/1R3N1P/1P1B1PK1/1q1Q1R2 b - - 1 24,e657
1n3rk1/1p2b1pp/p3p1p1/P2pP3/1nrP2P1/1R3N1P/1P1B1PK1/R7 b - - 2 26,e657
5rk1/1p2b1p1/p1n1p1pp/P2pP3/RnrP2P1/1RB2N1P/1P3PK1/8 b - - 1 28,e657
5rk1/1p2b1p1/p3p2p/P2pP1p1/RRrn2P1/2B4P/1P1N1PK1/8 b - - 0 30,e657
5rk1/1p4p1/p3p2p/P2pP1p1/R1Nn2P1/2P4P/5PK1/8 b - - 0 32,e657
5rk1/1N4p1/p3p2p/P2pn1p1/R5P1/2P4P/5PK1/8 b - - 0 34,e657
rn1q1rk1/pb1pbppp/1p2pn2/2p5/3P4/1P1BPN2/PBPN1PPP/R2Q1RK1 b - - 7 8,e658
2rq1rk1/pb1pbppp/1pn1pn2/2p5/3P4/PPPBPN2/1B1N1PPP/R2Q1RK1 b - - 0 10,e658
2rq1rk1/1b2bppp/ppn1pn2/2pp4/3P4/PPPBPN2/1B1NQPPP/R3R1K1 b - - 1 12,e658
2rq1rk1/1b3ppp/p1n1pn2/1pbp4/4P3/PPPB1N2/1B1NQPPP/R3R1K1 b - - 0 14,e658
2rq1rk1/1b3ppp/p1n1p3/1pb5/3pP1n1/PPPB1N2/1B1NQPPP/3R1RK1 b - - 1 16,e658
2rq1rk1/1b3ppp/p1n1p3/1p2P3/6n1/bPBB1N2/3NQPPP/3R1RK1 b - - 0 18,e658
2r2rk1/1b2qppp/p1n1p2n/1p2P1N1/8/bPBB1N2/4QPPP/3R1RK1 b - - 4 20,e658
2r2rk1/1b2qppB/p1n1p3/1p2P1N1/3n2P1/bPB2N2/4QP1P/3R1RK1 b - - 0 22,e658
2r2r1k/1b2qppB/p3p3/1p2P1N1/3R2P1/bP3N2/4QP1P/5RK1 b - - 0 24,e658
2r2r1k/1b2q2B/p3Qp2/1p4N1/3R2P1/bP3N2/5P1P/5RK1 b - - 0 26,e658
2r2r1k/1b2b2B/p7/1p2N1p1/3R2P1/1P6/5P1P/5RK1 b - - 1 28,e658
2r2r1k/1R5B/p7/1p2b1p1/6P1/1P6/5P1P/5RK1 b - - 0 30,e658
5r1k/2b5/p7/1p3Bp1/6P1/1P6/5P1P/5RK1 b - - 1 32,e658
5r2/6k1/p1R5/1p3Bp1/5bP1/1P6/5P1P/6K1 b - - 5 34,e658
r1bqr1k1/pppn1pbp/3p1np1/8/2PNP3/2N3PP/PP3PB1/R1BQ1RK1 b - - 0 10,e659
r2qr1k1/pppb1pbp/3p1np1/2n5/2PNPB2/2N3PP/PP3PB1/R2QR1K1 b - - 4 12,e659
r2qr1k1/pppb1pb1/3p1n1p/2n3p1/2PNP3/2N1B1PP/PP1Q1PB1/R3R1K1 b - - 1 14,e659
r2qr1k1/pppb1pb1/3p3p/6p1/2PNn3/4B1PP/PPQ2PB1/R3R1K1 b - - 1 16,e659
r2qr1k1/pBpb1pb1/3p3p/5Npn/2P5/4B2P/PPQ2P2/R3R1K1 b - - 2 18,e659
3qr1k1/p1pb1pb1/3p3p/5Npn/2P5/3QBB1P/Pr3P2/R3R1K1 b - - 1 20,e659
4r1k1/p1p2pb1/3p1Q1p/6pn/2P5/4BB1P/Pr3P2/R3R1K1 b - - 0 22,e659
6k1/B1p2pb1/3p1n1p/6p1/2P5/5B1P/Pr3P2/4R1K1 b - - 0 24,e659
6k1/2p2pb1/3p1n1p/6p1/2P5/4BB1P/3r1P2/4R1K1 b - - 3 26,e659
6k1/2p2pb1/3p1n1p/6p1/2P5/5B1P/5P2/2B3K1 b - - 0 28,e659
6k1/2pn1p2/3p3p/6p1/2Pb4/5B1P/3B1PK1/8 b - - 4 30,e659
8/2pn2k1/3p3p/5pp1/2Pb1P2/7P/3BB1K1/8 b - - 0 32,e659
8/2p5/1n1p2kp/5pp1/2Pb1P2/7P/3BB1K1/8 b - - 4 34,e659
r1b1kb1r/1pqp1ppp/p1n1pn2/8/2PNP3/2N1B3/PP3PPP/2RQKB1R b Kkq - 4 8,e660
r1b1kb1r/2qp1pp1/ppn1pn1p/8/2PNP1P1/2N1B3/PP3PBP/2RQK2R b Kkq - 1 10,e660
r1b1kb1r/2qp1pp1/pp2pn1p/8/2PNPPn1/2N5/PP4BP/2RQK1BR b Kkq - 1 12,e660
r1b1kb1r/3p1pp1/pp2pn1p/6q1/2P1P1nP/2N5/PP2N1B1/2RQK1BR b Kkq - 0 14,e660
rqb1kb1r/3p1pp1/pp2pn1p/4P3/2PB2nP/2N5/PP2N1B1/2RQK2R b Kkq - 0 16,e660
q1b1kb1r/3p1pp1/pp2p2p/4P2n/2PB2nP/2N5/PP2N3/2RQK1R1 b k - 1 18,e660
q1b1kb1r/3p2p1/pp2pn1p/8/2PB1NnP/2N5/PP6/2RQK1R1 b k - 1 20,e660
q1b1k2r/3p2p1/pp3nNp/4p3/1bPB2nP/2NQ4/PP6/2R1K1R1 b k - 1 22,e660
q1b1k2N/3p2p1/pp3n1p/8/1bP3nP/2PQ4/P7/2R1K1R1 b - - 0 24,e660
2b1k3/3p2p1/pp3nNp/2b5/2P3nP/2PQ4/P5q1/2R1KR2 b - - 4 26,e660
2b1k3/3p2p1/pp3nNp/8/2P4P/2PQn3/P3Kbq1/2R2R2 b - - 8 28,e660
2b1k3/3p2p1/pp3nNp/8/2P4P/2P1n3/P7/2R1KQb1 b - - 0 30,e660
2b1k3/3p2p1/pp3n1p/2b5/2P2N1P/2P5/P7/2R2K2 b - - 2 32,e660
3k4/1b1p2p1/pp3n1p/2b5/2P4P/2PN4/P3K3/2R5 b - - 6 34,e660
2r1kbnr/pp2pppp/2n5/qB1p4/3P2b1/2N2N1P/PPPB1PP1/R2QK2R b KQk - 0 8,e661
2r1kbnr/pp3ppp/2n1p3/qB1p4/3P4/2N2Q1P/PPPB1PP1/2KR3R b k - 1 10,e661
2r1kb1r/pp3ppp/1qn1pn2/1B1p4/3P4/2N3QP/PPPB1PP1/2KRR3 b k - 5 12,e661
2r1kb1r/1pQ2ppp/p1n1pn2/3p4/B2P4/2N4P/PPPB1PP1/2KRR3 b k - 0 14,e661
4kb1r/2r2ppp/p1n1pn2/1p1p4/B2P1B2/7P/PPP1NPP1/2KRR3 b k - 1 16,e661
4k2r/1r2bppp/p1n1pn2/1p1p4/3P1B2/1B5P/PPP1NPP1/1K1RR3 b k - 5 18,e661
5rk1/1r2bppp/p1n1p3/1p1p4/3PnB2/1BP2P1P/PP2N1P1/1K1RR3 b - - 0 20,e661
2r3k1/1r2bppp/p1nnp3/1p1p4/3P1B2/1BPN1P1P/PP4P1/1K1RR3 b - - 4 22,e661
2r3k1/1r2bppp/2n1p3/pp1p4/2nP1B2/PBPN1P1P/KP4P1/3RR3 b - - 1 24,e661
2r3k1/1r2bpp1/1nn1p2p/ppNp4/3P1B2/PBP2P1P/KP2R1P1/3R4 b - - 3 26,e661
2r3k1/r3bpp1/1nn1p3/ppNp3p/3P4/PBP2P1P/KP2RBP1/3R4 b - - 1 28,e661
2r3k1/r3bpp1/1nn1p3/p1Np3p/3P4/P1P2P1P/K1B1RBP1/3R4 b - - 0 30,e661
2r3k1/r2Nbpp1/2n1p3/3p3p/p2P4/P1P2P1P/K1B1RBP1/1R6 b - - 0 32,e661
2r3k1/3rbpp1/4p3/n2p3p/p2P4/P1PB1P1P/K3R1P1/1R2B3 b - - 3 34,e661
rnbq1rk1/ppp2pbp/5np1/4p1B1/4P3/2P2N2/PP1NBPPP/R2QK2R b KQ - 1 8,e662
r1bq1rk1/ppp2pb1/2n2npp/4p3/4P2B/2P2N2/PP1NBPPP/R2Q1RK1 b - - 1 10,e662
r1b2rk1/ppp1qpb1/2n2n1p/4p1p1/4P3/2P2NB1/PPQNBPPP/R4RK1 b - - 3 12,e662
r4rk1/pppnqpb1/2n4p/4p1p1/4P1b1/2P1NNB1/PPQ1BPPP/R4RK1 b - - 7 14,e662
r4rk1/1ppnqpb1/p1n1b2p/4p1p1/1P2P3/2P1N1B1/P1QNBPPP/R4RK1 b - - 1 16,e662
3r1rk1/1pp1qpb1/pnn1b2p/P3p1p1/1P2P3/2P1N1B1/2QNBPPP/R4RK1 b - - 0 18,e662
3r1rk1/1pp1qpb1/p1nnb2p/P1N1p1p1/1P2P3/2P1N1B1/2Q1BPPP/R4RK1 b - - 4 20,e662
3r1rk1/1pp1qpb1/p1nnb2p/P1NNp1p1/1P2P3/2P3B1/2Q1BPPP/3R1RK1 b - - 8 22,e662
3r1rk1/2p1qpb1/pPnn3p/2NRp1p1/1P2P3/2P3B1/2Q1BPPP/5RK1 b - - 0 24,e662
3r1rk1/4q1b1/Npnn3p/3RpPp1/1P6/2P3B1/2Q1BPPP/5RK1 b - - 0 26,e662
3n1rk1/4q1b1/Np5p/4pnp1/1P6/2PB2B1/2Q2PPP/5RK1 b - - 1 28,e662
3n1rk1/4q1b1/Np6/4p1pp/1P2B3/2P3P1/2Q2PP1/5RK1 b - - 1 30,e662
5rk1/4q1b1/Np2n3/3Bp1p1/1P5p/2PQ2P1/5PP1/5RK1 b - - 3 32,e662
5r1k/4q1b1/Np2n3/3Bp1pQ/1P6/2P3p1/5PP1/5RK1 b - - 1 34,e662
r1bqk2r/1ppnnpbp/p2pp1p1/4P3/2BP1B2/5N2/PPP1QPPP/RN3RK1 b kq - 0 8,e663
r1bqk2r/1pp1npb1/pn1pp1pp/4P3/3P1B2/1B3N2/PPPNQPPP/R4RK1 b kq - 1 10,e663
r1bqk2r/1pp2pb1/pn1Pp2p/5np1/3P4/1B3NB1/PPPNQPPP/R4RK1 b kq - 0 12,e663
r1bq1rk1/1p3pb1/pn1pp2p/5np1/3P4/1BP2NB1/PP1NQPPP/R3R1K1 b - - 2 14,e663
r2q1rk1/1p3pb1/pnbpp2p/5np1/3P4/2P2NB1/PPBNQPPP/3RR1K1 b - - 6 16,e663
r2q1rk1/1p3pb1/pnbpp2p/8/3P2Qn/2P3B1/PPBN1PPP/3RR1K1 b - - 0 18,e663
r2q1rk1/1p3pb1/pnbp3p/5Q2/3P4/2P3B1/PP1N1PPP/3RR1K1 b - - 0 20,e663
r4rk1/1pq2pb1/pn1p3p/5Q2/3PR3/2P3B1/PP3PPP/3R2K1 b - - 0 22,e663
r4rk1/1p1n1pb1/p2B3p/8/3PR3/2P5/PP3PPP/3R2K1 b - - 0 24,e663
r5k1/1p1n1pb1/p2B3p/8/3PR3/2P5/PP3PPP/6K1 b - - 0 26,e663
r4k2/1p1n1p2/p6p/8/3PR3/2P2P2/PP4PP/6K1 b - - 0 28,e663
r4k2/5p2/pn5p/1p6/3PR3/2P2P2/PP2K1PP/8 b - - 3 30,e663
r4k2/5p2/p6p/1p6/3P3R/2P2P2/Pn1K2PP/8 b - - 1 32,e663
3r4/5pk1/p6p/1p1P4/3R4/2P2P2/Pn1K2PP/8 b - - 2 34,e663
rnbq1rk1/pp2ppbp/3p1np1/8/3NP3/1BN2P2/PPP3PP/R1BQK2R b KQ - 4 8,e664
r2q1rk1/pp1bppbp/2np1np1/8/3NP3/1BN1BP2/PPPQ2PP/R3K2R b KQ - 8 10,e664
2rq1rk1/pp1bppbp/3p1np1/n7/3NP3/1BN1BP2/PPP1Q1PP/2KR3R b - - 12 12,e664
2r2rk1/pp1bppbp/3p1np1/q7/3NP3/1PN1BP2/PP2Q1PP/1K1R3R b - - 2 14,e664
2r2rk1/3bppbp/p2p1np1/qp6/3NP1P1/1PN1BP2/PP2Q2P/1KR4R b - - 0 16,e664
2r2rk1/3bppbp/p2p1Pp1/q7/3NP3/1Pp1BP2/PP2Q2P/1KR4R b - - 0 18,e664
5rk1/3bpp1p/p2p1bp1/q7/3NP3/1PR1BP2/P3Q2P/1K5R b - - 0 20,e664
5rk1/3bpp1p/p1Np1bp1/q7/4P3/1P2BP2/P3Q2P/1KR5 b - - 3 22,e664
r1b1k1nr/p1qpppbp/2p3p1/4P3/3B1P2/2N5/PPP3PP/R2QKB1R b KQkq - 0 10,e665
r1b2rk1/p1qpppBp/2p1P1pn/8/5P2/2N5/PPP3PP/R2QKB1R b KQ - 0 12,e665
r1b2r2/p1qPp1kp/2p2ppn/8/3Q1P2/2N5/PPP3PP/R3KB1R b KQ - 0 14,e665
r2r4/p1qbp1kp/2p2ppn/8/3Q1P2/2N5/PPP1B1PP/2KR3R b - - 3 16,e665
r2r4/p1q1p1kp/2p1bpp1/5n2/5PP1/2N5/PPP1BQ1P/2KR3R b - - 0 18,e665
r2r4/p1q1pbkp/2pn1pp1/5P2/6P1/2N5/PPP1BQ1P/2KRR3 b - - 0 20,e665
1r1r4/p3pbkp/1Qpn1pp1/5P2/6P1/2N5/PPP1B2P/2KRR3 b - - 0 22,e665
