fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
4r1k1/1p2b1pq/p2p4/5b2/P7/1P2B1QP/2r2NP1/2RR2K1 b - - 1 32,64,?,h7g6,51,10,h7g6,0.0072,0.0087,0.0107,0.0134,c2c1,c2c1,e7h4,e7h4,37.0,0.0134,0.0062,False
2r3k1/1p2b1p1/p2p2q1/5b2/P5N1/1P2B1QP/2R3P1/3R2K1 b - - 0 34,68,?,f5c2,56,3,f5c2,0.3713,0.2932,0.2321,0.1643,c8c2,c8c2,c8c2,c8c2,-2.0,0.3713,-0.207,False
r1bq1rk1/pppn1ppp/2p5/2b1p3/2N1P3/3P1N2/PPP2PPP/R1BQ1RK1 b - - 5 8,16,?,f8e8,-21,1,f7f6,0.149,0.2272,0.2942,0.3532,b7b5,f8e8,f8e8,f8e8,0.0,0.3532,0.2042,False
r1bq2k1/pppn1rpp/2p2p2/2b1p3/P1N1P3/3P1N2/1PPB1PPP/R2Q1RK1 b - - 0 10,20,?,d7f8,-14,3,b7b6,0.337,0.4298,0.5436,0.6754,d7f8,d7f8,d7f8,d7f8,0.0,0.6754,0.3384,False
r1bq2k1/p1pnbrpp/1pp2p2/4p3/PPN1P2P/3P1N2/2PB1PP1/R2Q1RK1 b - - 0 12,24,?,c6c5,-3,4,d7f8,0.2445,0.1821,0.1151,0.0739,c6c5,d7f8,d7f8,d7f8,5.0,0.2445,-0.1706,False
r1bq1nk1/p1p1brpp/1p3p2/1Pp1p3/P3P2P/3PNN2/2PB1PP1/R2Q1RK1 b - - 0 14,28,?,f8e6,-18,5,f8e6,0.1762,0.2377,0.3462,0.4502,f8g6,f8g6,f8e6,f8e6,0.0,0.4502,0.274,False
r1bq2k1/2p1brpp/pp2np2/1Pp1pN1P/P3P3/3P1N2/2PB1PP1/R2Q1RK1 b - - 1 16,32,?,d8e8,-17,14,a6b5,0.0042,0.0034,0.0029,0.0035,a6b5,a6b5,a6b5,a6b5,23.0,0.0042,-0.0007,False
2bq2k1/2p1brpp/1p2np2/1Pp1pN1P/4P3/3P1N2/2PB1PP1/Q4RK1 b - - 0 18,36,?,e7f8,-28,10,d8e8,0.0599,0.0723,0.1005,0.1735,e6d4,e6d4,e6d4,e6d4,30.0,0.1735,0.1136,False
Q3q1k1/2pbbrpp/1p2np2/1Pp1pN1P/4P3/3P1N2/2PB1PP1/R5K1 b - - 4 20,40,?,d7b5,-8,62,d7b5,0.0635,0.0629,0.0581,0.0562,e8a8,e8a8,e8a8,e8a8,71.0,0.0635,-0.0073,False
4Q1k1/2p1brpp/1pb1np2/2p1pN1P/2P1P3/3P1N2/3B1PP1/R5K1 b - - 0 22,44,?,c6e8,-10,798,c6e8,0.9696,0.9879,0.9945,0.9968,c6e8,c6e8,c6e8,c6e8,0.0,0.9968,0.0272,False
R3b1k1/2p1br1p/1p2nppP/2p1pN2/2P1P3/3P1N2/3B1PP1/6K1 b - - 1 24,48,?,e7d8,-10,42,e7d8,0.0284,0.0192,0.0171,0.0199,g8f8,g8f8,g8f8,g8f8,44.0,0.0284,-0.0085,False
1R1b2k1/2p2rNp/1pb1nppP/2p1p3/2P1P3/3P1N2/3B1PP1/6K1 b - - 5 26,52,?,e6g7,-5,3,f7g7,0.33,0.3565,0.3922,0.4061,e6g7,e6g7,e6g7,e6g7,0.0,0.4061,0.0761,False
1R1b4/2p3kp/1pb1npp1/2p1p3/2P1P3/3P4/3B1PP1/4N1K1 b - - 1 28,56,?,d8e7,0,0,f6f5,0.1832,0.1789,0.1857,0.1997,d8e7,g7f7,g7f7,g7f7,15.0,0.1997,0.0165,False
1R1b4/2p3kp/1pb1n3/2p1pp2/2P5/2BP4/5PP1/4N1K1 b - - 1 30,60,?,d8f6,-5,54,d8f6,0.5773,0.5772,0.5486,0.5176,d8f6,d8f6,d8f6,d8f6,0.0,0.5773,-0.0597,False
1R6/2p3kp/1pb1nB2/2p2p2/2P1p3/3P4/2N2PP1/6K1 b - - 0 32,64,?,g7f6,0,376,g7f6,0.9944,0.9968,0.9978,0.9983,g7f6,g7f6,g7f6,g7f6,0.0,0.9983,0.0039,False
1R6/2p4p/1p2nk2/2p2p2/2P1b3/N7/5PP1/6K1 b - - 1 34,68,?,f5f4,0,0,f5f4,0.0887,0.0704,0.062,0.0566,e6d4,h7h5,h7h5,f6e5,0.0,0.0887,-0.0321,False
rn2kb1r/1bqp1ppp/p3pn2/1pp5/3PP3/2PB1N2/PP1N1PPP/R1BQR1K1 b kq - 7 8,16,?,c5c4,-102,17,b8c6,0.066,0.0745,0.0533,0.017,f6g4,d7d6,d7d6,d7d6,30.0,0.0745,-0.049,False
r3kb1r/1bqp1ppp/p1n1pn2/2pP4/Pp2P3/2PB1N2/1P1N1PPP/R1BQR1K1 b kq - 0 10,20,?,c6a5,-231,13,c6e5,0.081,0.0613,0.0506,0.0661,c6e5,c6e5,c6e5,c6e5,120.0,0.081,-0.0149,False
r3kb1r/1b1p1ppp/p3pn2/2pPq3/PpN1P3/2PB4/1P3PPP/R1BQR1K1 b kq - 1 12,24,?,e5c7,-338,22,e5b8,0.5501,0.6401,0.6384,0.5761,e5c7,e5c7,e5c7,e5c7,0.0,0.6401,0.026,False
rq2kb1r/1b1p1pp1/p3pB1p/2pP4/PpN1P3/2PB4/1P3PPP/R2QR1K1 b kq - 0 14,28,?,g7f6,-331,256,g7f6,0.9868,0.9947,0.9977,0.9985,g7f6,g7f6,g7f6,g7f6,0.0,0.9985,0.0117,False
rq2kbr1/1b1p1p2/p3pp1p/2pP3Q/PpN1P3/2PBR3/1P3PPP/R5K1 b q - 3 16,32,?,b8f4,-259,19,g8g5,0.1118,0.1551,0.1886,0.2328,g8g5,g8g5,g8g5,g8g5,24.0,0.2328,0.121,False
rq2k3/1b1p1pb1/p3pp1p/2pP2r1/PpN1P3/2PBR2Q/1P3PPP/5RK1 b q - 7 18,36,?,b8f4,-259,80,b8f4,0.1158,0.1311,0.1356,0.1424,b4c3,b4c3,b4c3,b8c7,157.0,0.1424,0.0266,False
rq2k3/1b1p1pb1/p3pp1p/2pP2r1/PpN1P3/2PBR2Q/1P3PPP/5RK1 b q - 11 20,40,?,b8f4,-273,57,b7c8,0.1158,0.1311,0.1356,0.1424,b4c3,b4c3,b4c3,b8c7,168.0,0.1424,0.0266,False
rqb1k3/3p1pb1/p3pprp/2pPP3/PpN2P2/2PBR2Q/1P4PP/5RK1 b q - 0 22,44,?,f6f5,-473,62,f6f5,0.5882,0.7813,0.865,0.9122,f6f5,f6f5,f6f5,f6f5,0.0,0.9122,0.324,False
rqb2k2/3p1pb1/p2Np1rp/2pPPp2/Pp3P2/2PB2RQ/1P4PP/5RK1 b - - 3 24,48,?,c8b7,-455,11,c5c4,0.0773,0.0593,0.047,0.0441,g6g3,g6g3,g6g3,g6g3,15.0,0.0773,-0.0332,False
r1b2k2/3p1pb1/pq1Np1rp/3PPp2/PpB2P2/2P3RQ/1P4PP/5R1K b - - 2 26,52,?,b6d8,-512,4,b4c3,0.0073,0.0076,0.0072,0.0077,b4c3,b4c3,b4c3,b4c3,23.0,0.0077,0.0004,False
1rb2k2/3p1pb1/pq1Np1rp/3PPp1Q/P1B2P2/2P3R1/6PP/5R1K b - - 2 28,56,?,b6d6,-596,74,e6d5,0.0031,0.0029,0.0031,0.0033,g6g3,g6g3,g6g3,g6g3,1403.0,0.0033,0.0002,True
r1bqk1nr/pp1p1pbp/4p1p1/1N6/2BpP3/5Q2/PPPP1PPP/R1B1K2R b KQkq - 1 8,16,?,d7d5,-40,79,d7d6,0.2041,0.2329,0.2713,0.2908,d7d5,d7d5,d7d5,d7d6,85.0,0.2908,0.0867,False
r1bqk1nr/pp3p1p/3pp1p1/1N2b3/2BpP3/Q1P5/PP1P1PPP/R1B1K2R b KQkq - 0 10,20,?,d6d5,-117,123,d4c3,0.1035,0.0843,0.0828,0.0816,a7a6,a7a6,d4c3,d4c3,249.0,0.1035,-0.0219,False
r1bqk1nr/pp3p1p/3pp1p1/1N2b3/2BPP3/Q7/PB3PPP/R3K2R b KQkq - 0 12,24,?,e5f4,-406,83,e5f4,0.417,0.4854,0.601,0.7614,e5f4,e5f4,e5f4,e5f4,0.0,0.7614,0.3444,False
r1bqk1nr/pp3p1p/4p1p1/1N1p4/2BPPP2/Q7/PB3P1P/R3K2R b KQkq - 0 14,28,?,g8e7,-451,62,d5c4,0.0067,0.0049,0.003,0.0018,d5c4,d5c4,d5c4,d5c4,55.0,0.0067,-0.0049,False
r1bq2nr/pp1k1N1p/4p1p1/8/2pPPP2/Q7/PB3P1P/R3K2R b KQ - 0 16,32,?,d8c7,-421,23,d8f6,0.0508,0.0486,0.0474,0.0456,d8f6,d8f6,d8f6,d8h4,40.0,0.0508,-0.0052,False
r1b3nN/pp1k3p/4p1p1/8/2pPPq2/4Q3/PB3P1P/R3K2R b KQ - 1 18,36,?,f4f8,-501,9,f4f6,0.0815,0.0706,0.0701,0.0922,f4e3,f4e3,f4e3,f4e3,4.0,0.0922,0.0107,False
r1b3nq/pp1k3p/4p1p1/3P4/2p1P3/4Q3/PB3P1P/2KR3R b - - 0 20,40,?,e6e5,-586,46,e6e5,0.2551,0.348,0.4523,0.5308,e6e5,e6e5,e6e5,e6e5,0.0,0.5308,0.2757,False
r1b4q/pp1k3p/6pn/3PP3/2p1P3/4Q3/PB5P/2KR3R b - - 0 22,44,?,d7e8,-625,36,h6g4,0.007,0.0056,0.0066,0.0099,h6g4,h6g4,h6g4,h6g4,85.0,0.0099,0.0029,False
rn1qk2r/pp1bbppp/5n2/1BPp4/8/5N2/PPPNQPPP/R1B1K2R b KQkq - 2 8,16,?,e8g8,-16,23,e8g8,0.5034,0.6001,0.7062,0.7801,e8g8,e8g8,e8g8,e8g8,0.0,0.7801,0.2767,False
rn1q1rk1/1p1bbppp/p4n2/2Pp4/8/1N1B1N2/PPP1QPPP/R1B1K2R b KQ - 1 10,20,?,f8e8,-10,11,f8e8,0.4655,0.5499,0.5264,0.4748,f8e8,f8e8,f8e8,f8e8,0.0,0.5499,0.0093,False
rn1qr1k1/1p2bppp/p4n2/2Pp4/b2N4/1N1BB3/PPP1QPPP/R3K2R b KQ - 5 12,24,?,a6a5,-13,7,b8c6,0.0031,0.002,0.0018,0.0031,e7c5,e7c5,a4b3,b8c6,7.0,0.0031,0.0,False
r2qr1k1/1p2bppp/p4n2/2Pp4/b2B4/1N1B4/PPP1QPPP/R4RK1 b - - 0 14,28,?,e7c5,-15,4,e7c5,0.663,0.6833,0.6886,0.6427,e7c5,e7c5,e7c5,e7c5,0.0,0.6886,-0.0203,False
r3r1k1/1p3ppp/p4q2/2bp3Q/b7/1N1B4/PPP2PPP/R4RK1 b - - 1 16,32,?,g7g6,43,98,g7g6,0.4042,0.4971,0.5698,0.7013,g7g6,g7g6,g7g6,g7g6,0.0,0.7013,0.2971,False
r3r1k1/bp3p1p/p4qp1/8/b7/1N1B1Q2/PPP2PPP/R4RK1 b - - 2 18,36,?,f6f3,46,6,f6f3,0.4894,0.614,0.6984,0.7728,f6f3,f6f3,f6f3,f6f3,0.0,0.7728,0.2834,False
r5k1/bp3p1p/p5p1/4r3/b7/1N1B1P2/PPP2P1P/3R1RK1 b - - 2 20,40,?,g8g7,40,5,a4c6,0.0043,0.0046,0.0047,0.0063,e5g5,e5g5,a4c6,a4c6,29.0,0.0063,0.002,False
r5k1/bp3p1p/p5p1/4r3/4P3/1N6/PPP2P1P/3R1RK1 b - - 0 22,44,?,a8e8,10,0,e5e4,0.022,0.0209,0.027,0.0396,e5e4,e5e4,e5e4,e5e4,-2.0,0.0396,0.0176,False
r5k1/bp3p1p/p5p1/8/8/1N6/PPP2P1P/4R1K1 b - - 0 24,48,?,a8c8,17,1,g8f8,0.2753,0.3498,0.4469,0.5106,a8c8,a8c8,a8c8,a8c8,0.0,0.5106,0.2353,False
4Rk2/bp3p1p/p5p1/8/8/1N6/PPP2PKP/8 b - - 0 26,52,?,f8e8,31,727,f8e8,0.9999,1.0,1.0,1.0,f8e8,f8e8,f8e8,f8e8,0.0,1.0,0.0001,False
8/bp1k1p1p/p5p1/8/5P2/1N3K2/PPP4P/8 b - - 2 28,56,?,d7e6,35,1,d7d6,0.4502,0.5148,0.4528,0.4037,d7e6,d7e6,d7e6,d7e6,0.0,0.5148,-0.0465,False
8/bp5p/p2k2p1/5p2/5P2/1N1K4/PPP4P/8 b - - 1 30,60,?,h7h6,80,36,h7h6,0.0631,0.0483,0.0452,0.0336,d6d5,d6d5,a7g1,a7g1,39.0,0.0631,-0.0295,False
8/1p6/p2k2pp/5p2/3K1P2/8/PPP4P/8 b - - 0 32,64,?,g6g5,151,140,g6g5,0.2936,0.2731,0.2746,0.2679,g6g5,b7b5,b7b6,b7b6,581.0,0.2936,-0.0257,False
8/1p6/p2k4/5pp1/3K4/7P/PPP5/8 b - - 0 34,68,?,a6a5,182,0,b7b5,0.0067,0.0137,0.0272,0.0458,d6e6,d6e6,b7b5,b7b5,-170.0,0.0458,0.0391,False
r2qkb1r/1bpn1ppp/pp1ppn2/8/4P3/2PP1N2/PPQNBPPP/R1B2RK1 b kq - 3 8,16,?,f8e7,-12,1,h8g8,0.4275,0.5325,0.5936,0.6351,f8e7,f8e7,f8e7,f8e7,0.0,0.6351,0.2076,False
r2qkbr1/1bpn1p1p/pp1ppn2/6p1/4P3/2PP1N2/PPQN1PPP/R1B1RBK1 b q - 1 10,20,?,g5g4,50,39,g5g4,0.3187,0.4002,0.4464,0.3905,g5g4,g5g4,g5g4,g5g4,0.0,0.4464,0.0718,False
r2qkbr1/1b1n1p1p/pppppn2/8/P2NP1p1/2PP4/1PQN1PPP/R1B1RBK1 b q - 0 12,24,?,c6c5,-6,33,c6c5,0.0998,0.0619,0.0506,0.0741,h7h5,h7h5,h7h5,h7h5,28.0,0.0998,-0.0257,False
r2qkbr1/1b1n1p2/pp1ppn2/2p4p/P2PP1p1/2P5/1PQNNPPP/R1B1RBK1 b q - 0 14,28,?,d8c7,-36,7,d8c7,0.0429,0.0351,0.0312,0.0582,h5h4,h5h4,h5h4,h5h4,7.0,0.0582,0.0153,False
r3kbr1/1bqn1p2/pp2pn2/2p1P2p/P5p1/2P5/1PQNNPPP/R1B1RBK1 b q - 0 16,32,?,d7e5,306,227,d7e5,0.6409,0.6857,0.7182,0.7228,d7e5,d7e5,d7e5,d7e5,0.0,0.7228,0.0819,False
r3kbr1/1bq2p2/pp2pn2/2p1n3/P3N1pp/2P5/1PQN1PPP/R1B1RBK1 b q - 1 18,36,?,f8e7,309,8,f6d7,0.047,0.0653,0.087,0.1497,f6e4,f6e4,f6e4,f6e4,-1.0,0.1497,0.1027,False
r3kbr1/1bqn1p2/pp2p3/2p5/P1B1N1pp/2P5/1PQ2PPP/R1B1R1K1 b q - 0 20,40,?,e8c8,267,19,e8c8,0.1017,0.1548,0.205,0.2744,g4g3,g4g3,g4g3,g4g3,253.0,0.2744,0.1727,False
2kr1br1/2qn1p2/pp2p3/2p3B1/P1B1Q1pp/2P5/1P3PPP/R3R1K1 b - - 0 22,44,?,g8g5,349,623,g8g5,0.6754,0.5483,0.4287,0.3465,g8g5,g8g5,g8g5,g8g5,0.0,0.6754,-0.3289,False
Qnkr1b2/2q2p2/Bp2p3/2p3r1/P5pp/2P5/1P3PPP/R3R1K1 b - - 0 24,48,?,c8d7,379,2378,c8d7,0.9916,0.9951,0.9957,0.9937,c8d7,c8d7,c8d7,c8d7,0.0,0.9957,0.0021,False
Qn1R1b2/2q1kp2/Bp2p3/2p3r1/P5pp/2P5/1P3PPP/4R1K1 b - - 0 26,52,?,c7d8,352,19,c7d8,0.6049,0.5986,0.5572,0.4918,c7d8,c7d8,c7d8,c7d8,0.0,0.6049,-0.1131,False
Qn1q1b2/5p2/1p2pk2/2p3r1/P5pp/2P5/1P2BPPP/4R1K1 b - - 3 28,56,?,f6g7,375,15,g5e5,0.0101,0.012,0.011,0.0126,g4g3,g4g3,g4g3,f8d6,17.0,0.0126,0.0025,False
Qn1q4/5p2/1p2pk1b/2p1r3/P5pp/2P5/1P2BPPP/3R1K2 b - - 7 30,60,?,e5d5,312,18,d8c7,0.1725,0.1493,0.1368,0.1243,d8c7,d8c7,d8c7,d8c7,8.0,0.1725,-0.0482,False
Qn6/2q2pk1/1p2p2b/2p1r3/P5Bp/2P3P1/1P3P1P/3R1K2 b - - 0 32,64,?,b8d7,311,33,b8c6,0.0257,0.0265,0.0315,0.0398,h4g3,h4g3,h4g3,h4g3,11.0,0.0398,0.0141,False
Q7/2q1npk1/1p2p2b/2p1r3/P6p/2P2BP1/1P3PKP/3R4 b - - 4 34,68,?,c5c4,309,12,e7g6,0.008,0.0055,0.005,0.0087,h4g3,h4g3,h4g3,h4g3,1.0,0.0087,0.0007,False
r1bqnrk1/pp1pppbp/2n3p1/2p5/2P1PP2/2N3P1/PP1PN1BP/R1BQ1RK1 b - - 0 8,16,?,d7d6,3,2,e8c7,0.2448,0.2569,0.2765,0.2488,d7d6,d7d6,d7d6,e8c7,2.0,0.2765,0.004,False
r1bq1rk1/ppn1ppbp/2np2p1/2p2P2/2P1P3/2NP2P1/PP2N1BP/R1BQ1RK1 b - - 0 10,20,?,e7e6,-22,3,a8b8,0.0905,0.1191,0.1327,0.1428,g6f5,c6d4,c6d4,c6d4,55.0,0.1428,0.0523,False
1rbq1rk1/p1n1ppbp/2np2p1/1pp2PB1/2P1P3/2NP2P1/PP1QN1BP/R4RK1 b - - 1 12,24,?,g8h8,-30,1,b5c4,0.0009,0.0008,0.0005,0.0005,b5c4,b5c4,b5c4,b5c4,-4.0,0.0009,-0.0004,False
1rbq1rk1/p1n1ppbp/3p2p1/2p2PB1/2PnP3/2N3P1/PP1QN1BP/1R3RK1 b - - 2 14,28,?,g6f5,32,85,d4e2,0.1844,0.1724,0.1695,0.1991,d4e2,d4e2,d4e2,g6f5,0.0,0.1991,0.0147,False
1rbq1rk1/p1n1p1bp/3p1pp1/2p2P2/2P1P3/4B1P1/PP1QN1BP/1R3RK1 b - - 1 16,32,?,a7a5,-190,4,g6f5,0.007,0.0039,0.0021,0.0015,g6f5,g6g5,g6g5,g6g5,43.0,0.007,-0.0055,False
1r1q1rk1/pbn1p1bp/3p1p2/2p2P2/2P2N2/4B1P1/PP1Q2BP/1R3RK1 b - - 2 18,36,?,b7g2,-180,24,b7g2,0.6501,0.7643,0.8169,0.7959,b7g2,b7g2,b7g2,b7g2,0.0,0.8169,0.1458,False
1r1q1r1k/p1n1p1bp/3p1p2/2p2P2/2P2N2/4B1P1/PP4QP/4RRK1 b - - 2 20,40,?,f8f7,-246,11,d8d7,0.0177,0.0228,0.0236,0.0185,g7h6,d8d7,d8d7,d8d7,39.0,0.0236,0.0008,False
1r5k/p1nqprbp/3p1p2/2p2P1N/2P5/4B1P1/PP2R1QP/5RK1 b - - 6 22,44,?,a7a5,-189,24,g7f8,0.0274,0.0225,0.0199,0.0223,b8g8,b8g8,b8g8,b8g8,42.0,0.0274,-0.0051,False
1r3b1k/p1n1pr1p/2qp1p2/2p2P2/2P2N2/4B1PQ/PP2R2P/5RK1 b - - 10 24,48,?,h8g8,-210,43,h8g8,0.0266,0.034,0.0399,0.0649,f7g7,f7g7,f7g7,b8b4,146.0,0.0649,0.0383,False
1r3bk1/p1n1pr1p/3p1p2/2p2P2/2P1qN2/4B1PQ/PP2R2P/5RK1 b - - 14 26,52,?,e4c4,-76,60,e4c4,0.7125,0.7444,0.7584,0.7547,e4c4,e4c4,e4c4,e4c4,0.0,0.7584,0.0422,False
1r3bk1/p1n1pr1p/3p1p2/1qp2P2/5N2/1P4PQ/P3R2P/2B2RK1 b - - 2 28,56,?,a7a5,-30,16,c7d5,0.0402,0.0531,0.069,0.1077,c5c4,c5c4,c5c4,c5c4,26.0,0.1077,0.0675,False
1r3bk1/p3pr1p/3p1p2/1qp2P2/5R2/1P4PQ/P6P/2B2RK1 b - - 0 30,60,?,b5e2,-16,10,f7g7,0.1418,0.1322,0.1287,0.1558,f7g7,f7g7,f7g7,f7g7,8.0,0.1558,0.014,False
1r3bk1/p3p1rp/3p1p1B/2p2P2/7R/1P4PQ/P3q2P/5RK1 b - - 4 32,64,?,g7f7,0,66,g7f7,0.6002,0.7361,0.7877,0.7845,g7f7,g7f7,g7f7,g7f7,0.0,0.7877,0.1843,False
1r4k1/p3pr1p/3p1p1R/2p2P2/5R2/1P4PQ/P3q2P/6K1 b - - 0 34,68,?,b8b4,178,14,f7g7,0.031,0.0382,0.0636,0.116,e2e3,e2e3,e2e3,e2e3,20.0,0.116,0.085,False
r2qkb1r/1p2pppp/p1n2n2/3p1b2/3P1B2/2N1PN2/PP2BPPP/R2QK2R b KQkq - 3 8,16,?,e7e6,-41,4,e7e6,0.6382,0.706,0.7527,0.7987,e7e6,e7e6,e7e6,e7e6,0.0,0.7987,0.1605,False
3qkb1r/rp3ppp/p1n1pn2/3p1b2/3P1B2/1QN1PN2/PP2BPPP/R4RK1 b k - 3 10,20,?,f8e7,-55,12,f8e7,0.2137,0.3234,0.4297,0.4649,f8d6,f8d6,f8e7,f8e7,0.0,0.4649,0.2512,False
3q1rk1/rp2bppp/p1n1pn2/3p1b2/3P1B2/1QN1PN1P/PP2BPP1/R1R3K1 b - - 0 12,24,?,f6d7,-72,1,h7h6,0.0046,0.0064,0.0077,0.0077,b7b5,b7b5,h7h6,h7h6,-4.0,0.0077,0.0031,False
3q1rk1/rp2bpp1/pQ2pn1p/n2p1b2/N2P1B2/4PN1P/PP2BPP1/R1R3K1 b - - 3 14,28,?,d8b6,-203,203,d8b6,0.57,0.5688,0.5855,0.5531,d8b6,d8b6,d8b6,d8b6,0.0,0.5855,-0.0169,False
3b1rk1/rpB2pp1/pN2pn1p/n2p1b2/3P4/4PN1P/PP2BPP1/R1R3K1 b - - 2 16,32,?,a5c6,-144,127,a5c6,0.0578,0.1295,0.2554,0.3846,d8c7,d8c7,d8c7,d8c7,165.0,0.3846,0.3268,False
3r2k1/rp3pp1/pNn1pn1p/3p1b2/P2P4/4PN1P/1P2BPP1/R1R3K1 b - - 0 18,36,?,f6d7,-128,14,f6d7,0.1355,0.1931,0.2758,0.3609,a6a5,a6a5,f6d7,f6d7,0.0,0.3609,0.2254,False
3r2k1/rp1n2p1/pNn1pp1p/P2p1b2/3P4/R3PN1P/1P2BPP1/2R3K1 b - - 1 20,40,?,f5g6,-96,71,g8f7,0.0022,0.0019,0.0012,0.0008,d7b6,d7b6,d7b6,d7b6,111.0,0.0022,-0.0014,True
3r4/rp1n1kpb/pNn1pp1p/P2p3B/3P3N/R3P2P/1P3PP1/2R3K1 b - - 5 22,44,?,f7e7,-53,8,g7g6,0.1194,0.1189,0.133,0.1744,g7g6,g7g6,g7g6,g7g6,149.0,0.1744,0.055,False
3r4/rp1n1k1b/pNn1pp1p/P2p2pB/3P3N/R3P2P/1P3PP1/2R3K1 b - - 1 24,48,?,f7e7,-41,3,f7e7,0.4475,0.4335,0.4325,0.5313,f7e7,f7g7,f7g7,f7e7,0.0,0.5313,0.0838,False
3r4/rp2k2b/pPn1pp1p/3p2pB/3P4/R3PN1P/1P3PP1/2R3K1 b - - 0 26,52,?,a7a8,-42,479,a7a8,0.9906,0.9959,0.9981,0.9991,a7a8,a7a8,a7a8,a7a8,0.0,0.9991,0.0085,False
r2r4/1p2k3/pPn1pp1p/3p2pB/3P4/3RP2P/1P1N1PP1/2R3K1 b - - 0 28,56,?,a6a5,-494,12,a6a5,0.0714,0.0744,0.0722,0.0669,c6b4,c6b4,c6b4,c6b4,39.0,0.0744,-0.0045,False
r2r4/1p2k3/1Pn1pp1p/1R1p2pB/p2P4/4P2P/1P1N1PP1/2R3K1 b - - 1 30,60,?,f6f5,-418,2,a4a3,0.0712,0.0825,0.0964,0.0902,a4a3,a4a3,a4a3,a4a3,81.0,0.0964,0.019,False
3r4/1p2k3/1Pn1pp1p/1R1p2pB/3P4/rN2P2P/5PP1/2R3K1 b - - 1 32,64,?,d8a8,-479,2,d8c8,0.2088,0.2581,0.3427,0.4536,d8a8,d8a8,d8a8,d8a8,0.0,0.4536,0.2448,False
2rn4/1p2k3/1P2pp1p/2Np2pB/3P4/r3P2P/5PP1/1RR3K1 b - - 5 34,68,?,a3a8,-512,35,c8b8,0.0405,0.0407,0.04,0.0414,e7d6,e7d6,e7d6,e7d6,338.0,0.0414,0.0009,True
r2qkbnr/ppp1pp1p/3p2pP/3PN3/4P1b1/8/PPP2PP1/RNBQKB1R b KQkq - 0 8,16,?,g4d1,-163,448,g4d1,0.9423,0.9581,0.9472,0.8884,g4d1,g4d1,g4d1,g4d1,0.0,0.9581,-0.0539,False
r2qkbnr/pp2pp1p/2Pp2pP/1B2N3/4P3/8/PPP2PP1/RNBbK2R b KQkq - 0 10,20,?,a7a6,-166,60,d8a5,0.0265,0.0214,0.017,0.0173,b7c6,d8a5,d8a5,d8a5,61.0,0.0265,-0.0092,False
2kr1bnr/pp2pp1p/2Pp2pP/qB6/2N1P3/2N5/PPP2PP1/R1BbK2R b KQ - 4 12,24,?,a5c7,-267,30,a5c3,0.4553,0.5205,0.5587,0.5957,a5c7,a5c7,a5c7,a5c7,0.0,0.5957,0.1404,False
2kr1bnr/pp2pp1p/2Pp2pP/1B6/2N1P3/2P2P2/P1b3P1/R1B1K2R b KQ - 0 14,28,?,b7c6,-181,88,d6d5,0.6679,0.5997,0.5627,0.524,b7c6,b7c6,b7c6,b7c6,0.0,0.6679,-0.1439,False
2kr1bnr/p3pp1p/B1p3pP/3p4/4P3/2P1NP2/P1b3P1/R1B1K2R b KQ - 1 16,32,?,c8c7,-484,2,c8b8,0.6563,0.6942,0.7411,0.7383,c8c7,c8c7,c8c7,c8c7,0.0,0.7411,0.082,False
rnbqk2r/pppn2bp/3p1pp1/8/3P1P1B/2N5/PPP3PP/R2QKBNR b KQkq - 1 8,16,?,d7b6,-64,18,e8g8,0.0146,0.0155,0.0171,0.0188,e8g8,e8g8,e8g8,e8g8,8.0,0.0188,0.0042,False
rnbq1r1k/pppn2bp/3p1pp1/8/2BP1P1B/2N5/PPP1N1PP/R2QK2R b KQ - 5 10,20,?,d7b6,-49,5,d7b6,0.1907,0.2217,0.2938,0.3703,d7b6,d7b6,d7b6,d7b6,0.0,0.3703,0.1796,False
rnbq1r1k/ppp3bp/1n3pp1/3p4/3P1P1B/2NB4/PPP1N1PP/R2Q1RK1 b - - 1 12,24,?,b8a6,-115,12,c8g4,0.0025,0.0018,0.0016,0.0019,c8g4,c8g4,c8g4,c8g4,44.0,0.0025,-0.0006,False
rn1q1r1k/ppp3bp/1n3pp1/3p4/3P1P1B/2NB3P/PPP1Q1P1/R4RK1 b - - 0 14,28,?,b8c6,-106,57,f8e8,0.2102,0.1847,0.2002,0.2611,f8e8,f8e8,f8e8,f8e8,65.0,0.2611,0.0509,False
r2qr2k/ppp3bp/1nn2pp1/3p4/3P1P2/2NB1Q1P/PPP2BP1/R4RK1 b - - 4 16,32,?,f6f5,36,110,f6f5,0.4771,0.4769,0.4295,0.3713,f6f5,f6f5,f6f5,f6f5,0.0,0.4771,-0.1058,False
r3r2k/pppq2bp/1nn3p1/3p1p2/3P1P2/3B1Q1P/PPP1NBP1/R3R1K1 b - - 3 18,36,?,c6b4,20,16,c6a5,0.16,0.1493,0.1237,0.104,e8e7,e8e7,e8e7,e8e7,65.0,0.16,-0.056,False
