fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
2r1r1kb/3bpp1p/pq1p2pB/1P1Pn3/3N3R/2N4P/3Q1PP1/1R4K1 b - - 0 24,48,T2025-09_1605,b6a5,240,15,b6a5,0.0154,0.013,0.0131,0.0175,a6b5,a6b5,a6b5,a6b5,39.0,0.0175,0.0021,False
2r1r1kb/3bpp1p/P2p2pB/3Pn3/3N3R/2Q4P/5PP1/1R4K1 b - - 0 26,52,T2025-09_1605,c8c3,303,809,c8c3,0.9969,0.9984,0.9985,0.9979,c8c3,c8c3,c8c3,c8c3,0.0,0.9985,0.001,False
4r1kb/4pp1p/P1Pp2pB/4n3/7R/2r4P/5PP1/1R4K1 b - - 0 28,56,T2025-09_1605,e5c6,380,19,e5c6,0.6768,0.6186,0.5539,0.4275,e5c6,e5c6,e5c6,c3c6,44.0,0.6768,-0.2493,False
4r1k1/1R2pp1p/P1np2pB/8/R2b4/2r4P/5PP1/6K1 b - - 3 30,60,T2025-09_1605,c3c2,404,14,e8a8,0.078,0.0878,0.0945,0.1072,c3c1,d4a7,d4a7,d4a7,35.0,0.1072,0.0292,False
r5k1/1R2pp1p/P1np2p1/8/R2b4/4B2P/2r2PP1/5K2 b - - 7 32,64,T2025-09_1605,d4e3,422,15,d4e3,0.6466,0.7159,0.7474,0.7255,d4e3,d4e3,d4e3,d4e3,0.0,0.7474,0.0789,False
r4k2/1R2pp1p/P1np2p1/8/8/4P2P/2r3P1/R4K2 b - - 2 34,68,T2025-09_1605,c2c5,433,3,c6d8,0.0467,0.0607,0.0811,0.0792,f8e8,f8e8,f8e8,f8e8,22.0,0.0811,0.0325,False
r1bqk2r/ppp1bppp/3p1nn1/3Pp2P/2P1P3/2N2N2/PP3PP1/R1BQKB1R b KQkq - 0 8,16,T2025-09_1606,g6f8,-103,24,g6f8,0.2819,0.3549,0.4684,0.7996,g6f4,g6f4,g6f4,g6f8,0.0,0.7996,0.5177,False
r1bqkn1r/ppp1bpp1/3p1n1p/3Pp2P/2P1P2N/2N5/PP2BPP1/R1BQK2R b KQkq - 1 10,20,T2025-09_1606,f6e4,65,94,f8h7,0.0227,0.064,0.1656,0.271,f8h7,f8h7,f8h7,f8h7,107.0,0.271,0.2483,False
r1bq1rk1/ppp1bppn/3p1n1p/3Pp2P/2P1P2N/2N1B1P1/PP2BP2/R2QK2R b KQ - 2 12,24,T2025-09_1606,c7c6,-38,10,c7c6,0.1785,0.1865,0.153,0.1064,h7g5,h7g5,h7g5,h7g5,59.0,0.1865,-0.0721,False
r2q1rk1/pp1bbppn/2pp1n1p/3Pp2P/2P1P2N/2N1B1P1/PP2BPK1/R2Q3R b - - 3 14,28,T2025-09_1606,c6d5,-2,36,c6d5,0.4369,0.4355,0.4359,0.3777,c6d5,c6d5,c6d5,c6d5,0.0,0.4369,-0.0592,False
r2q1rk1/1p1bbppn/p2p1n1p/3Pp2P/P3P2N/2N1B1P1/1P2BPK1/R2Q3R b - - 0 16,32,T2025-09_1606,b7b5,-29,40,a8c8,0.0545,0.0351,0.0273,0.0198,d8c8,d8c8,d8c8,a8c8,48.0,0.0545,-0.0347,False
2rq1rk1/1p1bbppn/p2p3p/3Pp2P/P3P1BN/2N1B1P1/1P1Q1PK1/R6R b - - 0 18,36,T2025-09_1606,d7g4,76,355,d7g4,0.951,0.9697,0.9794,0.9787,d7g4,d7g4,d7g4,d7g4,0.0,0.9794,0.0277,False
2rq1rk1/1p3ppn/p2p3p/3Pp2P/P3P1bR/2N1BPP1/1P1Q2K1/R7 b - - 0 20,40,T2025-09_1606,g4d7,50,190,g4d7,0.8458,0.8884,0.9109,0.9113,g4d7,g4d7,g4d7,g4d7,0.0,0.9113,0.0655,False
2rq1rk1/1p1b2pn/p2p3p/P2Ppp1P/4P3/2N1BPP1/1P1Q2K1/R6R b - - 0 22,44,T2025-09_1606,c8c4,141,0,f5f4,0.0088,0.0076,0.0106,0.022,f5e4,f5e4,f5e4,f5e4,0.0,0.022,0.0132,False
2r2rk1/1p1b2pn/pB1p3p/P2Pp1qP/4PpP1/2N2P2/1P1Q2K1/R6R b - - 0 24,48,T2025-09_1606,d7g4,219,139,h7f6,0.3641,0.3996,0.4081,0.4195,h7f6,h7f6,h7f6,h7f6,134.0,0.4195,0.0554,False
5rk1/1p1b2p1/pB1p1n1p/P2Pp1qP/2r1PpP1/1PN2P2/3Q2K1/6RR b - - 0 26,52,T2025-09_1606,c4e4,217,148,c4c3,0.004,0.0029,0.0022,0.0021,c4b4,c4c8,c4c8,c4c8,258.0,0.004,-0.0019,True
2r3k1/1p1b2p1/pB1p1n1p/P2Pp1qP/4PpP1/1P3P2/3Q2K1/6RR b - - 2 28,56,T2025-09_1606,f6e4,417,499,f6e4,0.0315,0.0301,0.032,0.0354,d7b5,d7b5,d7b5,d7b5,618.0,0.0354,0.0039,True
2r3k1/1p1b2p1/pB1p3p/P2Pp1qP/5pP1/1P3PnR/6K1/3Q2R1 b - - 3 30,60,T2025-09_1606,e5e4,414,95,e5e4,0.151,0.1458,0.1568,0.1597,d7b5,d7b5,d7b5,d7b5,340.0,0.1597,0.0087,False
2r3k1/1p1b2p1/pB1p3p/P2P2qP/4p1P1/1P3PK1/8/3Q2R1 b - - 0 32,64,T2025-09_1606,c8c3,653,120,c8c3,0.1548,0.1728,0.2095,0.2669,e4f3,e4f3,e4f3,e4f3,181.0,0.2669,0.1121,False
rn2k2r/1R2bppp/p2pbn2/6B1/3NP3/q1N5/P1PQ2PP/4KB1R b Kkq - 0 12,24,T2025-09_1607,b8d7,24,55,b8d7,0.0823,0.1385,0.2458,0.3427,e6a2,e8g8,e8g8,b8d7,0.0,0.3427,0.2604,False
r3k2r/1R1nbpp1/p2pbn1p/8/3NP3/q1NBB3/P1PQ2PP/4K2R b Kkq - 1 14,28,T2025-09_1607,f6g4,57,44,f6g4,0.0219,0.0198,0.022,0.0286,e6a2,e8g8,e8g8,d7c5,167.0,0.0286,0.0067,True
r3k2r/1R1nbpp1/p2pb2p/8/q2NP1n1/2NBB3/P1PQ2PP/4K2R b Kkq - 5 16,32,T2025-09_1607,a4a3,59,59,a4a3,0.2702,0.2571,0.2601,0.3353,a4a5,a4a5,a4a5,a4a5,70.0,0.3353,0.0651,False
r3k2r/1R1nbpp1/p2pb2p/8/3NP1n1/3BB3/q1PQ2PP/1N3RK1 b kq - 1 18,36,T2025-09_1607,g4e3,44,44,g4e3,0.332,0.5326,0.6749,0.7308,g4e3,g4e3,g4e3,g4e3,0.0,0.7308,0.3988,False
r3k2r/1R1n1pp1/p2pb2p/6b1/3NP3/3B2Q1/q1P3PP/1N3RK1 b kq - 2 20,40,T2025-09_1607,e8g8,41,124,e8g8,0.3606,0.4472,0.4489,0.388,e8g8,e8g8,e8g8,e8g8,0.0,0.4489,0.0274,False
r4rk1/1R1n1pp1/p2Qb2p/8/3NP3/3Bb3/q1P3PP/1N3R1K b - - 2 22,44,T2025-09_1607,e3d4,34,108,e3d4,0.6255,0.6844,0.6866,0.6076,e3d4,e3d4,e3d4,e3d4,0.0,0.6866,-0.0179,False
r1bqk2r/ppp1nppp/2np4/2b5/4P3/2NB1N2/PP3PPP/R1BQ1R1K b kq - 2 8,16,T2025-09_1608,e8g8,84,11,e8g8,0.4155,0.4013,0.4575,0.5065,e8g8,e8g8,e8g8,e8g8,0.0,0.5065,0.091,False
r1bq1rk1/ppp1nppp/3p4/2b1n3/4PP1N/2NB4/PP4PP/R1BQ1R1K b - - 0 10,20,T2025-09_1608,e7c6,100,5,e7c6,0.0036,0.0041,0.0061,0.0154,e5d3,e5d3,e5d3,e5d3,13.0,0.0154,0.0118,False
r1bq1rk1/ppp2ppp/2np4/2b5/4PP2/2NQ1N2/PP4PP/R1B2R1K b - - 0 12,24,T2025-09_1608,a7a5,105,1,b7b6,0.0075,0.0086,0.0089,0.0158,c8g4,c8g4,c8g4,c8g4,66.0,0.0158,0.0083,False
r1bq1rk1/p1p2ppp/1p1p4/2b1nP2/4P3/2N2N2/PP2Q1PP/R1B2R1K b - - 2 14,28,T2025-09_1608,e5f3,122,52,e5f3,0.2416,0.144,0.0711,0.0339,e5f3,a7a5,a7a5,a7a5,51.0,0.2416,-0.2077,False
r1bq1rk1/2p2ppp/1p1p4/p1b2P2/4P3/2N2P2/PP4QP/R1B2R1K b - - 1 16,32,T2025-09_1608,f7f6,127,1,g8h8,0.0525,0.0665,0.0733,0.0787,c8a6,c8a6,c8a6,c8a6,107.0,0.0787,0.0262,False
r2q1r1k/1bp2ppp/1p1p4/p1b2P2/4P3/1PN2P2/PB4QP/R4R1K b - - 2 18,36,T2025-09_1608,f7f6,149,49,f7f6,0.1688,0.2182,0.2496,0.2877,c5d4,c5d4,c5d4,f7f6,0.0,0.2877,0.1189,False
r2q3k/1bp2rpp/1p1p1p2/p1b2P2/4P3/1P3P2/PB2N1QP/3R1R1K b - - 3 20,40,T2025-09_1608,b7a6,151,35,b7a6,0.2548,0.2423,0.1886,0.1254,b7a6,b7a6,d8e7,d8e7,126.0,0.2548,-0.1294,False
r2q3k/2p2rpp/1p1p1p2/p1b2P2/4P3/1P3P2/PB2R1QP/3R3K b - - 0 22,44,T2025-09_1608,d8f8,149,2,d8d7,0.0139,0.0232,0.0391,0.0429,a5a4,a5a4,d8e7,d8e7,12.0,0.0429,0.029,False
r6k/2pqr1pp/1p1p1p2/p1b2P1P/4P3/1P3P2/PB2R1Q1/3R3K b - - 0 24,48,T2025-09_1608,h7h6,147,22,h7h6,0.6895,0.7481,0.7246,0.6516,h7h6,h7h6,h7h6,h7h6,0.0,0.7481,-0.0379,False
5r1k/2pqr1p1/1p1p1pQp/p1b2P1P/4P3/1P3P2/PB4R1/3R3K b - - 3 26,52,T2025-09_1608,c5e3,170,8,c7c6,0.1972,0.2241,0.2707,0.3066,f8g8,c5e3,c5e3,c5e3,0.0,0.3066,0.1094,False
5r1k/3qr1p1/1pp2pQp/p1bp1P1P/4PB2/1P3P2/P5R1/3R3K b - - 1 28,56,T2025-09_1608,c5d6,163,2,c5d6,0.1776,0.2323,0.2813,0.2986,d5d4,c5d6,c5d6,c5d6,0.0,0.2986,0.121,False
5r1k/3qr1p1/1ppb1pQp/3p1P1P/P3P3/5P2/P5R1/2BR3K b - - 0 30,60,T2025-09_1608,d7c7,185,1,d7c7,0.0183,0.0195,0.0205,0.0222,d5e4,d5e4,d5e4,d5e4,196.0,0.0222,0.0039,True
5r1k/2q1r1p1/1pp2pQp/2bp1P1P/P3PBR1/5P2/P7/3R3K b - - 4 32,64,T2025-09_1608,c7a7,181,5,c7a7,0.1918,0.1621,0.1521,0.1715,c5d6,c5d6,c5d6,c5d6,-14.0,0.1918,-0.0203,False
5r1k/4r1p1/1pp2pQp/q1bp1P1P/4PB2/5P2/P5R1/3R3K b - - 1 34,68,T2025-09_1608,d5e4,344,37,d5e4,0.3825,0.3777,0.3899,0.3682,d5e4,d5e4,d5e4,d5e4,0.0,0.3899,-0.0143,False
1r1qkb1r/1bpn1ppp/p3pn2/1p6/3P1B2/2NQ1NP1/PP2PPBP/R3K2R b KQk - 3 10,20,T2025-09_1609,b8c8,12,5,b8c8,0.0141,0.0123,0.0136,0.0123,f8b4,f8e7,f8e7,c7c5,205.0,0.0141,-0.0018,True
2rqkb1r/1b1n1ppp/p3pn2/1pP5/5B2/2NQ1NP1/PP2PPBP/R4RK1 b k - 0 12,24,T2025-09_1609,f8c5,5,35,f8c5,0.3366,0.379,0.3768,0.3679,d7c5,d7c5,d7c5,d7c5,62.0,0.379,0.0313,False
2rqk2r/1b1n1ppp/p3pn2/1p6/Pb3B2/2NQ1NP1/1P2PPBP/3R1RK1 b k - 0 14,28,T2025-09_1609,b5a4,3,3,b5a4,0.2056,0.1686,0.1525,0.1354,b4c3,b4c3,b4c3,b4c3,-2.0,0.2056,-0.0702,False
2rqk2r/3n1ppp/p3pn2/4N3/pb3B2/2NQ2P1/1P2PPKP/3R1R2 b k - 0 16,32,T2025-09_1609,b4c3,9,14,b4c3,0.3084,0.4056,0.4503,0.3962,b4c3,b4c3,b4c3,b4c3,0.0,0.4503,0.0878,False
2rqk2r/3N1ppp/p3p3/3n4/p4B2/2PQ2P1/4PPKP/3R1R2 b k - 0 18,36,T2025-09_1609,d8d7,21,404,d8d7,0.7988,0.8125,0.7582,0.6334,d8d7,d8d7,d8d7,d8d7,0.0,0.8125,-0.1654,False
2r1k2r/5ppp/p1q1p3/3nB3/p3P3/2PQ2P1/5PKP/3R1R2 b k - 0 20,40,T2025-09_1609,d5f6,13,125,d5f6,0.0857,0.192,0.3515,0.4584,d5c3,d5c3,d5c3,d5f6,0.0,0.4584,0.3727,False
2r1k2r/5p1p/p1q1pp2/8/p2QP3/2P3P1/5PKP/3R1R2 b k - 1 22,44,T2025-09_1609,e6e5,8,6,e6e5,0.3121,0.3087,0.2569,0.1797,e6e5,e6e5,e8e7,e8e7,13.0,0.3121,-0.1324,False
2r1k2r/5p1p/p2Q1p2/4p3/p3q3/2P3P1/5P1P/3R1RK1 b k - 1 24,48,T2025-09_1609,e4c6,18,18,e4c6,0.3786,0.5295,0.5943,0.6061,e4c6,e4c6,e4c6,e4c6,0.0,0.6061,0.2275,False
2r1k2r/5p1p/p2Q1p2/4p3/p7/2q3P1/5P1P/3R1RK1 b k - 1 26,52,T2025-09_1609,c3c6,0,0,c3c6,0.3106,0.3216,0.321,0.3389,c3c7,c3c7,c3c7,c3c7,11.0,0.3389,0.0283,False
2r1k2r/1q3p1p/p4p2/4p3/p7/Q5P1/5P1P/1R3RK1 b k - 5 28,56,T2025-09_1609,b7e7,23,24,b7e7,0.1916,0.1792,0.1646,0.1572,b7c6,b7c6,b7d7,b7d7,24.0,0.1916,-0.0344,False
2r2k1r/4qp1p/p4p2/4p3/6Q1/6P1/5P1P/1R3RK1 b - - 2 30,60,T2025-09_1609,c8e8,20,3,c8d8,0.0403,0.0433,0.0405,0.04,e7e6,e7e6,e7e6,e7e6,9.0,0.0433,-0.0003,False
3r3r/4qpkp/p4p2/4p3/6Q1/6P1/5P1P/1R3RK1 b - - 6 32,64,T2025-09_1609,g7f8,22,3,g7f8,0.9085,0.9203,0.9118,0.8715,g7f8,g7f8,g7f8,g7f8,0.0,0.9203,-0.037,False
3r1k1r/5p1p/p3qp1Q/4p3/8/6P1/5P1P/1R3RK1 b - - 10 34,68,T2025-09_1609,f8e7,13,26,f8e7,0.603,0.6099,0.6178,0.6116,f8e7,f8e7,f8e7,f8e7,0.0,0.6178,0.0086,False
rnb1r1k1/ppp2pbp/5np1/3Np1B1/2P1P3/5N2/PP2BPPP/R3K2R b KQ - 3 10,20,T2025-09_1610,f6d5,15,296,f6d5,0.6413,0.7199,0.7738,0.8481,f6d5,f6d5,f6d5,f6d5,0.0,0.8481,0.2068,False
rnb1r1k1/pp3pbp/2p3p1/3Pp1B1/4P3/5N2/PP2BPPP/2R1K2R b K - 1 12,24,T2025-09_1610,c6d5,37,0,c6d5,0.7803,0.752,0.7205,0.6743,c6d5,c6d5,c6d5,c6d5,0.0,0.7803,-0.106,False
rnb1r1k1/pp3pb1/6pp/3Pp3/8/4BN2/PP2BPPP/2R1K2R b K - 1 14,28,T2025-09_1610,e8d8,29,0,b8d7,0.0515,0.0398,0.028,0.0268,e5e4,e5e4,e5e4,e5e4,54.0,0.0515,-0.0247,False
r1b1r1k1/pp3pb1/1n1P2pp/4p3/8/4BN2/PP2BPPP/2R2RK1 b - - 0 16,32,T2025-09_1610,e8d8,27,27,e8d8,0.1265,0.0938,0.0645,0.0475,b6d5,e5e4,e5e4,c8d7,87.0,0.1265,-0.079,False
r2r2k1/pp3pb1/1n1Pb1pp/2R1p3/8/4BN2/PP2BPPP/3R2K1 b - - 4 18,36,T2025-09_1610,a8c8,47,26,a8c8,0.1098,0.1009,0.0996,0.1128,e6a2,e6a2,e6a2,e6a2,49.0,0.1128,0.003,False
2rr2k1/pp3pb1/1n1P2pp/2R1p3/8/4BN1P/bP2BPP1/R5K1 b - - 1 20,40,T2025-09_1610,a2d5,46,10,a2d5,0.0675,0.0556,0.053,0.0616,c8c5,c8c5,c8c5,c8c5,18.0,0.0675,-0.0059,False
1r1r2k1/RpR2pb1/1n1P2pp/3bp3/8/4BN1P/1P2BPP1/6K1 b - - 0 22,44,T2025-09_1610,d8d6,41,15,d8d6,0.4779,0.4795,0.4479,0.4006,d8d6,d8d6,d8d6,d8d6,0.0,0.4795,-0.0773,False
1rn3k1/1pR2pb1/3r2pp/R2bp3/1P6/4BN1P/4BPP1/6K1 b - - 2 24,48,T2025-09_1610,g7f6,34,7,g7f6,0.0092,0.0075,0.0073,0.0144,b7b6,b7b6,d5c6,d5c6,115.0,0.0144,0.0052,True
1r4k1/1pR2p2/1n1r1bpp/R2bp3/1P6/4BN1P/4BPP1/6K1 b - - 6 26,52,T2025-09_1610,b6c8,49,9,b6c8,0.0177,0.0163,0.0155,0.0171,f6d8,f6d8,f6d8,f6d8,26.0,0.0177,-0.0006,False
1r4k1/1pR2p2/1n1r1bpp/1R1bp3/1P6/4BN1P/4BPP1/6K1 b - - 10 28,56,T2025-09_1610,b6a8,59,3,b6d7,0.1753,0.1854,0.1947,0.214,f6d8,f6d8,f6d8,b6d7,4.0,0.214,0.0387,False
1r4k1/1p1n1p2/2br1bpp/R3p3/1P6/4BN1P/4BPP1/2R3K1 b - - 14 30,60,T2025-09_1610,g8g7,60,12,g8g7,0.0365,0.0666,0.1154,0.204,b7b6,b7b6,b7b6,g8g7,0.0,0.204,0.1675,False
1r6/1p1n1pk1/2br1bpp/8/1P2pB2/5N1P/R3BPP1/2R3K1 b - - 1 32,64,T2025-09_1610,e4f3,85,93,e4f3,0.3277,0.4356,0.4841,0.497,e4f3,e4f3,e4f3,e4f3,0.0,0.497,0.1693,False
1B6/1p1n1pk1/2b2bpp/8/1P6/7P/R3pPP1/2R3K1 b - - 0 34,68,T2025-09_1610,d7b8,74,67,d7b8,0.7342,0.7572,0.7527,0.7282,d7b8,d7b8,d7b8,d7b8,0.0,0.7572,-0.006,False
rnbq1rk1/1pp1ppbp/6p1/p2p4/3Pn3/PP2PN2/RBP1BPPP/1N1QK2R b K - 1 8,16,T2025-09_1611,c7c6,27,2,a5a4,0.1016,0.1385,0.1656,0.1068,b8c6,c7c6,c7c5,a5a4,-1.0,0.1656,0.0052,False
rnbq1rk1/1p2ppbp/6p1/2pp4/p2Pn3/PP2PN2/RBPNBPPP/3Q1RK1 b - - 1 10,20,T2025-09_1611,b8c6,37,4,a4b3,0.1242,0.1104,0.1198,0.2247,a4b3,a4b3,a4b3,a4b3,-4.0,0.2247,0.1005,False
r1bq1rk1/1p2ppbp/2n3p1/2Pp4/4n3/PP2PN2/RB1NBPPP/3Q1RK1 b - - 0 12,24,T2025-09_1611,g7b2,39,74,g7b2,0.6059,0.6248,0.5676,0.4185,g7b2,g7b2,g7b2,g7b2,0.0,0.6248,-0.1874,False
r1bq1rk1/1p2pp1p/2n3p1/2Pp4/8/PPn1PN2/1R1NBPPP/4QRK1 b - - 2 14,28,T2025-09_1611,a8a3,33,2,b7b6,0.4619,0.5057,0.5566,0.6653,a8a3,a8a3,a8a3,a8a3,0.0,0.6653,0.2034,False
r1bq1rk1/4pp1p/2n3p1/2pp4/1P6/P1n1PN2/1R2BPPP/1N2QRK1 b - - 1 16,32,T2025-09_1611,c3a4,38,12,c3e2,0.0436,0.0267,0.017,0.0153,c3b1,c3b1,c3e2,c3e2,13.0,0.0436,-0.0283,False
r1bq1rk1/5p1p/2n3p1/1Qppp3/1P6/P3PN2/1R3PPP/1N3RK1 b - - 1 18,36,T2025-09_1611,c6d4,51,57,c8a6,0.0028,0.0026,0.0028,0.0031,c8d7,c8d7,c8d7,d8d6,62.0,0.0031,0.0003,False
r2q1rk1/5p1p/2Q3p1/2ppp3/1P6/P3PN2/1R3PPP/1N3K2 b - - 0 20,40,T2025-09_1611,c5b4,-13,23,c5b4,0.349,0.4032,0.468,0.512,c5b4,c5b4,c5b4,c5b4,0.0,0.512,0.163,False
2rq1rk1/5p1p/6p1/1Q1pp3/1R6/P3PN2/5PPP/1N3K2 b - - 2 22,44,T2025-09_1611,c8c1,-18,20,e5e4,0.7347,0.737,0.7583,0.7887,c8c1,c8c1,c8c1,c8c1,0.0,0.7887,0.054,False
2r2rk1/5p1p/3q2p1/1Q1p4/1R2p3/P3P1P1/5P1P/1N2NK2 b - - 0 24,48,T2025-09_1611,c8c5,-12,33,c8c5,0.078,0.0856,0.1048,0.1359,c8c1,c8b8,c8b8,c8c1,37.0,0.1359,0.0579,False
5rk1/5p1p/2rq2p1/1Q1p4/1R2p3/P3P1P1/5P1P/1N2NK2 b - - 4 26,52,T2025-09_1611,c6c5,-21,11,c6c5,0.1109,0.1154,0.1159,0.1277,c6c1,f8c8,f8c8,f8c8,58.0,0.1277,0.0168,False
5rk1/1Q3p1p/2rq2p1/3p4/1R2p3/P3P1P1/5P1P/1N2NK2 b - - 8 28,56,T2025-09_1611,c6c1,-9,1,c6c7,0.3958,0.2987,0.2334,0.2435,c6c1,c6c1,f8c8,f8c8,38.0,0.3958,-0.1523,False
r2qkbnr/pp3ppp/2n1p1b1/2ppP2P/3P4/2P3N1/PP3PP1/RNBQKB1R b KQkq - 0 8,16,T2025-09_1612,g6b1,-40,52,g6b1,0.4001,0.4162,0.5193,0.6245,g6b1,g6b1,g6b1,g6b1,0.0,0.6245,0.2244,False
r2qkbnr/pp3ppp/2n1p3/3pP2P/3P4/6N1/PP3PP1/1RBQKB1R b Kkq - 0 10,20,T2025-09_1612,d8b6,59,54,f8b4,0.1165,0.1697,0.2127,0.2328,f8b4,f8b4,f8b4,f8b4,58.0,0.2328,0.1163,False
r3k1nr/pp3ppp/1qn1p2P/3pP3/1b1P4/6N1/PP1B1PP1/1R1QKB1R b Kkq - 0 12,24,T2025-09_1612,b6d4,169,69,g8h6,0.1209,0.113,0.1484,0.2169,g7h6,g7h6,g7h6,g7h6,197.0,0.2169,0.096,False
r3k2r/pp2bppp/1qn1p2R/3pP3/3P4/6N1/PP1B1PP1/1R1QKB2 b kq - 0 14,28,T2025-09_1612,g7h6,223,413,g7h6,0.9405,0.9736,0.9823,0.9833,g7h6,g7h6,g7h6,g7h6,0.0,0.9833,0.0428,False
r3k2r/pp3p1p/1qn1p2p/3pP3/1b1P4/P1B3N1/1P3PP1/1R1QKB2 b kq - 0 16,32,T2025-09_1612,b4c3,251,81,b4c3,0.7927,0.7713,0.7148,0.6463,b4c3,b4c3,b4c3,b4c3,0.0,0.7927,-0.1464,False
r3k2r/pp3p1p/2n1p2p/q2pP3/3P4/P1P3N1/5PP1/1RQ1KB2 b kq - 2 18,36,T2025-09_1612,e8c8,252,18,e8c8,0.2551,0.2953,0.2958,0.263,c6d4,c6d4,c6d4,c6d4,-1.0,0.2958,0.0079,False
2kr3r/pp3p1p/4p2p/q2pP3/3n4/P1PB2N1/5PP1/1RQ2K2 b - - 1 20,40,T2025-09_1612,d4c6,348,171,d4c6,0.7687,0.8947,0.9486,0.9716,d4c6,d4c6,d4c6,d4c6,0.0,0.9716,0.2029,False
2kr3r/pp3p1p/2n1p2Q/1B1pP3/8/P1q3N1/5PP1/1R3K2 b - - 1 22,44,T2025-09_1612,c8b8,456,64,c3e5,0.0077,0.0121,0.0133,0.0121,c3e5,c3e5,c3e5,c3e5,128.0,0.0133,0.0044,True
1k1r3r/pp3p1p/2n1p3/1B1pq3/8/P5N1/3Q1PP1/2R2K2 b - - 3 24,48,T2025-09_1612,d8c8,442,1,d8c8,0.3989,0.4863,0.5179,0.4789,d8c8,d8c8,d8c8,d8c8,0.0,0.5179,0.08,False
rnbqk2r/1p2bppp/p2ppn2/8/3NP3/2N1BP2/PPPQ2PP/R3KB1R b KQkq - 0 8,16,T2025-09_1613,h7h5,-46,20,h7h5,0.0014,0.0025,0.0059,0.0252,e8g8,e8g8,e8g8,e8g8,38.0,0.0252,0.0238,False
rnb1k2r/1pq1bpp1/p2ppn2/7p/P2NP3/2N1BP1P/1PPQ2P1/R3KB1R b KQkq - 0 10,20,T2025-09_1613,b8d7,-32,3,e6e5,0.269,0.3708,0.4614,0.5093,b8d7,b8d7,b8d7,b8d7,0.0,0.5093,0.2403,False
rn2k2r/1pq1bpp1/p2pbn2/4p2p/P3P3/1NN1BP1P/1PPQ2P1/2KR1B1R b kq - 3 12,24,T2025-09_1613,b8d7,-26,3,h5h4,0.3585,0.5024,0.7213,0.8951,b8d7,b8d7,b8d7,b8d7,0.0,0.8951,0.5366,False
r3k2r/1pqnbpp1/p2pbn2/4p3/P3P2p/1NN1BP1P/1PP2QP1/1K1R1B1R b kq - 3 14,28,T2025-09_1613,b7b5,56,16,b7b5,0.1213,0.1507,0.2018,0.2482,e6b3,e6b3,a8c8,a8c8,53.0,0.2482,0.1269,False
r3k2r/2qnbpp1/3pbn2/1p2p3/4P2p/1NN1BP1P/1PP2QP1/1K1R1BR1 b kq - 1 16,32,T2025-09_1613,e8g8,198,16,e8g8,0.0301,0.0217,0.012,0.0076,b5b4,b5b4,b5b4,b5b4,18.0,0.0301,-0.0225,False
r4rk1/2q1bpp1/3pbn2/1pn1p1P1/4P2p/1NN1BP1P/1PP2Q2/1K1R1BR1 b - - 0 18,36,T2025-09_1613,f6h5,240,18,f6h5,0.1461,0.1311,0.137,0.1969,c5b3,c5b3,c5b3,c5b3,25.0,0.1969,0.0508,False
r4rk1/2q1bpp1/4b3/1pp1p1Pn/4P2Q/2N1BP1P/1PP5/1K1R1BR1 b - - 0 20,40,T2025-09_1613,c7a5,350,17,c7a5,0.1416,0.1208,0.105,0.1046,g7g6,g7g6,g7g6,g7g6,-18.0,0.1416,-0.037,False
r4rk1/4bp2/4b1p1/qppNp1Pn/4P2Q/4BP1P/1PP5/2KR1BR1 b - - 1 22,44,T2025-09_1613,e6d5,469,138,e6d5,0.4704,0.6276,0.7525,0.7986,e6d5,e6d5,e6d5,e6d5,0.0,0.7986,0.3282,False
r4rk1/4bp2/6p1/qp1Pp1Pn/2p4Q/2P1BP1P/1P6/2KR1BR1 b - - 0 24,48,T2025-09_1613,e7a3,521,96,e7a3,0.0193,0.0239,0.0251,0.0229,a5a1,a5a1,a5a1,b5b4,155.0,0.0251,0.0036,True
r4rk1/5p2/6p1/qp1Pp1Pn/2p4Q/2P1BP1P/1b6/3RKBR1 b - - 1 26,52,T2025-09_1613,b2c3,547,61,b2c3,0.637,0.56,0.446,0.2915,b2c3,b2c3,a5c3,a5c3,53.0,0.637,-0.3455,False
r4rk1/5p2/6p1/1p1Pp1Pn/2p4Q/2b1BP1P/q3BK2/3R2R1 b - - 3 28,56,T2025-09_1613,h5f4,545,58,h5f4,0.119,0.1195,0.1213,0.1107,c3d4,c3d4,c3d4,b5b4,354.0,0.1213,-0.0083,False
r4rk1/5p2/6p1/1p1P2P1/2p2p1Q/2b2P1P/q3B3/3R1KR1 b - - 1 30,60,T2025-09_1613,f8e8,582,14,f8e8,0.2074,0.2095,0.2189,0.2613,f8e8,f8e8,f8e8,f8e8,0.0,0.2613,0.0539,False
r3r1k1/5p2/3P2p1/1p4P1/2p2p2/1qb2P1P/4BQ2/3R1KR1 b - - 0 32,64,T2025-09_1613,a8a2,610,162,a8a2,0.1728,0.1973,0.2509,0.3666,a8a1,a8a1,a8a1,a8a2,0.0,0.3666,0.1938,False
