fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
rn1q1rk1/pb1p1pp1/1p2pn1p/2p5/2PPP3/2PB1N2/P3QPPP/R1B1R1K1 b - - 3 10,20,IqNSJCT2,d7d5,-129,34,d7d6,0.1775,0.1364,0.1001,0.0801,c5d4,d7d6,d7d6,d7d6,53.0,0.1775,-0.0974,False
r2q1rk1/pb1n1pp1/1p1ppn1p/2p5/2PPP3/2PB1N1P/P3QPP1/1RB1R1K1 b - - 0 12,24,IqNSJCT2,e6e5,-66,17,e6e5,0.1352,0.1961,0.2646,0.3434,f8e8,f8e8,e6e5,e6e5,0.0,0.3434,0.2082,False
r2qr1k1/pb1n1pp1/1p1p1n1p/2pPp3/2P1P3/2PB1N1P/P3QPP1/1RBR2K1 b - - 0 14,28,IqNSJCT2,d7f8,-31,4,d7f8,0.1333,0.2051,0.3424,0.5002,a7a5,d7f8,d7f8,d7f8,0.0,0.5002,0.3669,False
r2qr1k1/pb3pp1/1p1p1nnp/2pPp3/2P1P3/2PBBNPP/P3QP2/1R1R2K1 b - - 0 16,32,IqNSJCT2,b7c8,-21,5,b7c8,0.2821,0.5018,0.6747,0.7323,b7c8,b7c8,b7c8,b7c8,0.0,0.7323,0.4502,False
r1b1r1k1/p2q1pp1/1p1p1nnp/2pPp3/2P1P3/2PBBNPP/P3QPK1/1R5R b - - 4 18,36,IqNSJCT2,e8f8,-50,12,f6h5,0.0082,0.0134,0.0218,0.0325,d7a4,d7a4,d7a4,f6h7,7.0,0.0325,0.0243,False
r1b3k1/p2q1pp1/1p1p2np/2pPr2n/2P1PP2/2PBB1PP/P3Q1K1/1R5R b - - 0 20,40,IqNSJCT2,h5f6,-72,8,h5f4,0.0089,0.0074,0.0078,0.008,h5f4,h5f4,h5f4,h5f4,33.0,0.0089,-0.0009,False
r1b1r1k1/p2q1pp1/1p1p2np/2pP3Q/2P1PP2/2PBB2P/P5K1/1R5R b - - 2 22,44,IqNSJCT2,d7d8,-84,3,d7a4,0.0355,0.0337,0.0272,0.0246,d7a4,d7e7,d7e7,d7e7,-10.0,0.0355,-0.0109,False
r1b2rk1/p4pp1/1p1p2np/2pP4/q1P1PP2/2PBB2P/PQ4K1/1R5R b - - 6 24,48,IqNSJCT2,f7f5,220,50,f7f5,0.0556,0.0859,0.1542,0.321,g6h4,g6h4,a4d7,f7f5,0.0,0.321,0.2654,False
r1b1qrk1/p5p1/1p1p2np/2pP1p2/2P1PP2/2PBB2P/P1Q3K1/1R5R b - - 3 26,52,IqNSJCT2,f5e4,330,31,f5e4,0.1974,0.2169,0.2157,0.1738,g6h4,g6h4,g6h4,g6h4,84.0,0.2169,-0.0236,False
r1b1qrk1/p5p1/1p1p3p/2pP4/2P1BB2/2P4P/P1Q3K1/1R5R b - - 0 28,56,IqNSJCT2,f8f4,344,604,f8f4,0.9918,0.9978,0.9993,0.9995,f8f4,f8f4,f8f4,f8f4,0.0,0.9995,0.0077,False
r1b3k1/p5p1/1p1p3p/2pP3q/2P2r2/2P2B1P/P1Q3K1/4R2R b - - 3 30,60,IqNSJCT2,h5f3,1980,1316,h5f3,0.6888,0.7262,0.7436,0.743,h5f3,h5f3,h5f3,h5f3,0.0,0.7436,0.0542,False
r2qkb1r/ppp2ppp/3p1n2/4p3/2B1P1b1/2PP2Q1/PP3PPP/RNB1K2R b KQkq - 2 8,16,Ci90SE1C,f8e7,3,1,g4e6,0.1363,0.1748,0.2262,0.2434,d8d7,d8d7,d8d7,d8d7,-4.0,0.2434,0.1071,False
r2qkb1r/pp3ppp/3pbn2/2p1p1B1/4P3/1BPP2Q1/PP3PPP/RN2K2R b KQkq - 1 10,20,Ci90SE1C,f8e7,-18,12,f8e7,0.2769,0.4025,0.5521,0.6642,e6b3,f8e7,f8e7,f8e7,0.0,0.6642,0.3873,False
r2qk2r/pp1Bbppp/3p1n2/2p1p1B1/4P3/2PP2Q1/PP3PPP/RN2K2R b KQkq - 0 12,24,Ci90SE1C,d8d7,-43,62,d8d7,0.8675,0.8488,0.8534,0.9054,d8d7,d8d7,d8d7,d8d7,0.0,0.9054,0.0379,False
r3k2r/pp2bppp/3p1n2/1qp1p1B1/4P3/2PP2Q1/PP1N1PPP/R4RK1 b kq - 3 14,28,Ci90SE1C,f6h5,-21,38,b5b2,0.045,0.0495,0.057,0.0586,b5b2,b5b2,b5b2,b5b2,126.0,0.0586,0.0136,False
r3k2r/pR2bppp/3p1n2/2p1p1B1/4P3/2PP2Q1/q2N1PPP/5RK1 b kq - 0 16,32,Ci90SE1C,a2e6,-77,1,e7d8,0.156,0.3281,0.4654,0.5849,e8g8,a2e6,a2e6,a2e6,0.0,0.5849,0.4289,False
r2b1rk1/pR3ppp/3N1n2/2p1p1B1/4P3/2PP2Q1/q4PPP/5RK1 b - - 0 18,36,Ci90SE1C,a2e6,-121,61,a2a6,0.286,0.4115,0.5048,0.5584,a2e6,a2e6,a2e6,a2e6,0.0,0.5584,0.2724,False
r2b1rk1/pR3ppp/q2N4/2pQ2B1/4P1n1/2PP4/5PPP/5RK1 b - - 2 20,40,Ci90SE1C,g4e5,-453,27,d8g5,0.0016,0.002,0.0023,0.0026,d8g5,d8g5,d8g5,d8g5,208.0,0.0026,0.001,True
r4rk1/pR4pp/q4n1N/2pQ2b1/4P3/2PP4/5PPP/5RK1 b - - 2 22,44,Ci90SE1C,g8h8,0,0,g8h8,1.0,1.0,1.0,1.0,g8h8,g8h8,g8h8,g8h8,0.0,1.0,0.0,False
r4rk1/pR4pp/q4n1N/2pQ2b1/4P3/2PP4/5PPP/5RK1 b - - 6 24,48,Ci90SE1C,g8h8,0,0,g8h8,1.0,1.0,1.0,1.0,g8h8,g8h8,g8h8,g8h8,0.0,1.0,0.0,False
r2qkb1r/pp3ppp/2pp1n2/n3p3/B3P1b1/2PP1N2/PP1N1PPP/R1BQK2R b KQkq - 1 8,16,iG7ctBOk,b7b5,-55,8,b7b5,0.7054,0.8645,0.92,0.9367,b7b5,b7b5,b7b5,b7b5,0.0,0.9367,0.2313,False
r2qk2r/p3bppp/2pp1n2/np2p3/4P1b1/2PP1N1P/PPBN1PP1/R1BQK2R b KQkq - 0 10,20,iG7ctBOk,g4d7,-75,3,g4h5,0.0176,0.0239,0.0241,0.0319,g4f3,g4h5,g4h5,g4h5,14.0,0.0319,0.0143,False
r2qk2r/p3bppp/2pp1nb1/np2p3/4P1PN/2PP3P/PPBN1P2/R1BQK2R b KQkq - 2 12,24,iG7ctBOk,d6d5,-58,13,e8g8,0.2131,0.2159,0.2128,0.2431,d6d5,d6d5,d6d5,d6d5,0.0,0.2431,0.03,False
r2q1rk1/p3b1pp/2pp1np1/np2p3/4P1P1/2PP3P/PPB2P2/R1BQKN1R b KQ - 1 14,28,iG7ctBOk,d6d5,-13,14,d6d5,0.4688,0.4333,0.4146,0.4729,d6d5,d6d5,d6d5,d6d5,0.0,0.4729,0.0041,False
r2q1rk1/p3b1pp/5np1/npppp3/4P1P1/2PPB1NP/PPB2P2/R2QK2R b KQ - 1 16,32,iG7ctBOk,d5d4,59,18,d5d4,0.5997,0.7403,0.8473,0.8879,d5d4,d5d4,d5d4,d5d4,0.0,0.8879,0.2882,False
r2q1rk1/p3b1pp/6p1/npp1p3/3pN1P1/2PP3P/PPBB1P2/R2QK2R b KQ - 0 18,36,iG7ctBOk,c5c4,-362,29,e7h4,0.3865,0.3677,0.3382,0.2886,c5c4,c5c4,c5c4,e7h4,46.0,0.3865,-0.0979,False
r2q1rk1/p5pp/2n3p1/1pp1p3/3pN1Pb/2PP3P/PPBBQP2/R4RK1 b - - 4 20,40,iG7ctBOk,g8h8,-413,9,c6e7,0.0029,0.0054,0.0062,0.0044,c5c4,d8d5,d8d5,d8e7,66.0,0.0062,0.0015,False
r4rk1/p3n1pp/3q2p1/1pN1p3/3p2Pb/1BPP3P/PP1BQP2/R4RK1 b - - 2 22,44,iG7ctBOk,g8h8,-473,69,g8h8,0.79,0.8731,0.8798,0.8784,g8h8,g8h8,g8h8,g8h8,0.0,0.8798,0.0884,False
r4r1k/p2qn1pp/6p1/1p2p3/3PN1Pb/1B1P3P/PP1BQP2/R4RK1 b - - 0 24,48,iG7ctBOk,e7c6,-438,2,e5d4,0.0047,0.0041,0.0042,0.0049,e5d4,e5d4,e5d4,e5d4,41.0,0.0049,0.0002,False
r6k/p2qn1pp/3B2p1/1p6/3pNrPb/1B1P3P/PP2QP2/R4RK1 b - - 3 26,52,iG7ctBOk,g6g5,-492,35,f4e4,0.0337,0.0234,0.0172,0.0155,f4f8,f4f8,f4f8,f4f8,20.0,0.0337,-0.0182,False
Q6k/p3n1pp/3q2p1/1p6/3p2Pb/1B1P3P/PP3P2/R4RK1 b - - 0 28,56,iG7ctBOk,e7c8,-916,1081,e7g8,0.038,0.0195,0.0123,0.0116,e7g8,e7g8,e7g8,e7g8,1083.0,0.038,-0.0264,True
r1b1kbnr/1p3ppp/p1npp3/8/3NPPPq/2N5/PPP1K2P/R1BQ1B1R b kq - 2 8,16,LMDEqcMg,e6e5,257,98,h4g4,0.0325,0.0297,0.0289,0.0232,h4g4,h4g4,h4g4,h4g4,126.0,0.0325,-0.0093,True
r1b1kbnr/1p3ppp/p1np4/3Np3/4PPq1/5N2/PPP1K2P/R1BQ1B1R b kq - 1 10,20,LMDEqcMg,c6d4,86,43,e8d7,0.5763,0.619,0.6744,0.7231,c6d4,c6d4,c6d4,c6d4,0.0,0.7231,0.1468,False
N1b1kbnr/1p3ppp/p1np4/4p3/4PPq1/5N2/PPP1K2P/R1BQ1B1R b - - 0 12,24,LMDEqcMg,c6d4,-259,35,c6d4,0.669,0.7282,0.7413,0.7462,c6d4,c6d4,c6d4,c6d4,0.0,0.7462,0.0772,False
N1b1kbnr/1p3ppp/p2p4/4P2q/3nP3/5N2/PPP2K1P/R1BQ1B1R b - - 0 14,28,LMDEqcMg,d4f3,-304,28,d6e5,0.3369,0.3463,0.3364,0.3415,c8g4,c8g4,c8g4,c8g4,136.0,0.3463,0.0046,False
N3kbnr/1p3ppp/p7/4p2q/3NP1b1/8/PPP1BK1P/R1BQ3R b - - 0 16,32,LMDEqcMg,h5h4,-339,129,h5h4,0.2659,0.2283,0.1713,0.15,g4e2,g4e2,g4e2,g4e2,270.0,0.2659,-0.1159,False
N3kbnr/1p3ppp/p7/4p3/4P2q/4K3/PPP1N2P/R1BQ3R b - - 0 18,36,LMDEqcMg,f8c5,-408,30,h4h3,0.6606,0.8063,0.8764,0.8928,f8c5,f8c5,f8c5,f8c5,0.0,0.8928,0.2322,False
N3k1nr/1p3ppp/p7/2b1p3/4P3/7q/PPP1N2P/R1BQK2R b - - 4 20,40,LMDEqcMg,h3c8,-535,17,h3g2,0.0093,0.0067,0.0056,0.0058,h3h4,h3h4,h3h4,h3h4,111.0,0.0093,-0.0035,True
6nr/1pN1kppp/p7/2b1p3/4P3/8/PPP1N1qP/R1BQKR2 b - - 8 22,44,LMDEqcMg,g8f6,-669,2,g2h2,0.2965,0.3951,0.4678,0.5524,g8f6,g8f6,g8f6,g8f6,0.0,0.5524,0.2559,False
6nr/1pN1kppp/p7/2bQp3/4P2q/8/PPP1N3/R1BK1R2 b - - 3 24,48,LMDEqcMg,g8f6,-780,32,b7b6,0.3137,0.378,0.4401,0.5247,g8f6,g8f6,g8f6,g8f6,0.0,0.5247,0.211,False
r1b1k2r/pppnqpbp/3p1np1/3Pp3/2P1P3/2NBB3/PP3PPP/R2QK1NR b KQkq - 4 8,16,FQiv6A5s,f6h5,-51,1,b7b6,0.009,0.0134,0.0186,0.0218,e8g8,e8g8,e8g8,e8g8,9.0,0.0218,0.0128,False
r1b1k2r/2pnqpbp/1p1p1np1/p2Pp3/2P1P3/P1NBBP2/1P4PP/R2QK1NR b KQkq - 0 10,20,FQiv6A5s,f6h5,-44,1,c8a6,0.032,0.0411,0.0549,0.0719,e8g8,d7c5,d7c5,d7c5,5.0,0.0719,0.0399,False
r4rk1/2pnqpbp/bp1p1np1/pP1Pp3/2P1P3/P1NBBP2/6PP/R2QK1NR b KQ - 0 12,24,FQiv6A5s,a6c8,-53,27,a6c8,0.0765,0.1038,0.1371,0.2348,a6b7,a6b7,a6b7,a6b7,33.0,0.2348,0.1583,False
r1b2rk1/2p1qpbp/1p1p1np1/pPBPp3/2P1P3/P1NB1P2/4N1PP/R2QK2R b KQ - 0 14,28,FQiv6A5s,d6c5,19,73,d6c5,0.2974,0.237,0.1836,0.1438,b6c5,b6c5,b6c5,b6c5,66.0,0.2974,-0.1536,False
r1b1nrk1/2p1qpbp/1p4p1/pPpPp3/2P1P3/P1NB1P2/2Q1N1PP/2KR3R b - - 3 16,32,FQiv6A5s,e7g5,125,85,e8d6,0.1044,0.0616,0.0244,0.0093,e8d6,e8d6,e8d6,e8d6,89.0,0.1044,-0.0951,False
r1b2rk1/2p1qp1p/1p1n2pb/pPpPp3/2P1P1P1/P1NB1P2/2Q1N2P/1K1R3R b - - 2 18,36,FQiv6A5s,e7h4,24,0,h6e3,0.1062,0.1059,0.1004,0.0819,h6e3,h6e3,h6e3,h6e3,10.0,0.1062,-0.0243,False
r4rk1/2pbqp1p/1p1n2p1/pPpPp2P/2P1P1P1/P1NBbP2/2Q1N3/1K1R3R b - - 0 20,40,FQiv6A5s,h7h6,-9,5,f7f5,0.0123,0.0085,0.0059,0.005,g6g5,g6g5,g6g5,g6g5,3.0,0.0123,-0.0073,False
r4rk1/2pbq3/1p1n2p1/pPpPpP2/2P1P3/P1NBbP2/2Q1N3/1K1R3R b - - 0 22,44,FQiv6A5s,g8g7,-174,53,g6f5,0.0069,0.0063,0.0056,0.0051,g6f5,g6f5,g6f5,g6f5,141.0,0.0069,-0.0018,True
r5k1/2pbq3/1p1n1r2/pPpPpP2/2P5/P1NBbPN1/2Q5/1K1R3R b - - 0 24,48,FQiv6A5s,a8f8,-380,10,a8f8,0.2083,0.197,0.1932,0.1899,a8f8,e3f4,e3f4,e3f4,190.0,0.2083,-0.0184,False
5rk1/2pbq3/1p3r2/pPpPpP2/2P1P3/P2Bb1N1/2Q5/1K1R3R b - - 0 26,52,FQiv6A5s,f6h6,-292,62,d7e8,0.1024,0.0944,0.09,0.0917,e3f4,e3f4,e3f4,e3f4,248.0,0.1024,-0.0107,False
4brk1/2p1q3/1p3r2/pPpPpP1N/2PbP3/P2B4/4Q3/1K1R3R b - - 4 28,56,FQiv6A5s,f6h6,-449,5,f6h6,0.2836,0.3157,0.3572,0.3846,e8h5,e8h5,e8h5,e8h5,57.0,0.3846,0.101,False
4brk1/2p4q/1p3P1r/pPpPp2N/2PbP1Q1/P2B4/8/1K1R3R b - - 2 30,60,FQiv6A5s,h7g6,-22,256,e8g6,0.0937,0.0642,0.0489,0.0455,e8g6,e8g6,e8g6,e8g6,384.0,0.0937,-0.0482,False
6k1/2p4q/1p3rbR/pPpPp3/2PbP1Q1/P2B2N1/8/1K1R4 b - - 0 32,64,FQiv6A5s,h7h6,-85,470,h7h6,0.84,0.8753,0.8973,0.9011,h7h6,h7h6,h7h6,h7h6,0.0,0.9011,0.0611,False
5rk1/2p5/1p2Q1bq/pPpPp3/2PbP3/P2B2N1/8/1K1R4 b - - 3 34,68,FQiv6A5s,g8g7,-87,23,g8g7,0.1077,0.1452,0.2112,0.2651,g6f7,g6f7,g6f7,g6f7,1898.0,0.2651,0.1574,False
rnbq1rk1/pp2nppp/2pb4/3p2B1/3P4/2N2N2/PPPQ1PPP/2KR1B1R b - - 1 8,16,vuzd3I8o,d8c7,25,27,c8f5,0.076,0.1315,0.182,0.1201,f7f6,f7f6,f7f6,f7f6,80.0,0.182,0.0441,False
rn3rk1/ppq1nppp/2pb4/3p1bBP/3P4/2N2N2/PPPQ1PP1/2KR1B1R b - - 0 10,20,vuzd3I8o,h7h6,-10,20,f7f6,0.3255,0.2915,0.1997,0.111,h7h6,h7h6,f7f6,f7f6,32.0,0.3255,-0.2145,False
rn3rk1/ppq1n1pp/2pb1p2/3p3P/3Pb3/2NBBN2/PPPQ1PP1/2KR3R b - - 3 12,24,vuzd3I8o,e4d3,-77,22,f6f5,0.2498,0.3188,0.396,0.4838,e4d3,e4d3,e4d3,e4d3,0.0,0.4838,0.234,False
rn4k1/ppq1n1pp/2pb1r2/3p1pNP/3Pb3/2NBBP2/PPPQ2P1/2KR3R b - - 0 14,28,vuzd3I8o,e4d3,0,289,e4d3,0.6882,0.7659,0.8092,0.8382,e4d3,e4d3,e4d3,e4d3,0.0,0.8382,0.15,False
rn4k1/ppq1n1pp/2p2r2/3p1pNP/3P1b2/2NQBP2/PPP3P1/1K1R3R b - - 2 16,32,vuzd3I8o,f4e3,-116,28,b8a6,0.5369,0.5523,0.5368,0.4895,f4e3,f4e3,f4e3,f4e3,0.0,0.5523,-0.0474,False
r5k1/ppq1n1pp/2p2r2/3p1pNP/1n1P1bP1/2N1BP2/PPP1Q3/1K1R3R b - - 2 18,36,vuzd3I8o,f4e3,-122,12,a8e8,0.5017,0.5771,0.6155,0.628,f4e3,f4e3,f4e3,f4e3,0.0,0.628,0.1263,False
4r1k1/pp2n1pp/2p2r2/3p1p1P/1n1P1qP1/2N2P1N/PPP1Q3/1K1R3R b - - 1 20,40,vuzd3I8o,f4d6,-142,33,f4d6,0.354,0.3769,0.4052,0.4219,f4d6,f4d6,f4d6,f4d6,0.0,0.4219,0.0679,False
4r1k1/pp2n1pp/2pq1r2/3p3P/1n1P2P1/2N4N/PPP1Q3/1K2R2R b - - 0 22,44,vuzd3I8o,b4a6,-101,6,f6f8,0.034,0.0356,0.0353,0.0344,f6f8,f6f8,f6f8,f6f8,11.0,0.0356,0.0004,False
4rrk1/1p2n1pp/2pq4/p2p2NP/1n1P2P1/2N5/PPP3Q1/1K2R2R b - - 1 24,48,vuzd3I8o,b4a6,-111,17,e7c8,0.0116,0.0104,0.0111,0.0112,h7h6,h7h6,h7h6,h7h6,25.0,0.0116,-0.0004,False
2n1r1k1/1p4pp/2pq4/p2p2NP/1n1P2P1/2N5/PPP3Q1/1K3R2 b - - 0 26,52,vuzd3I8o,d6f4,-34,34,e8f8,0.0021,0.002,0.0018,0.0017,c8b6,d6e7,d6e7,d6e7,37.0,0.0021,-0.0004,False
2n2rk1/1p4p1/2pq3p/p2p3P/1n1P2P1/2N2N2/PPP3Q1/1K2R3 b - - 1 28,56,vuzd3I8o,d6f6,-68,6,d6f4,0.0549,0.0674,0.0886,0.1118,c8b6,c8b6,c8b6,d6f4,27.0,0.1118,0.0569,False
2n2rk1/1p4p1/2p3Np/p2p3P/1n1q2P1/2N5/PPP3Q1/1K2R3 b - - 1 30,60,vuzd3I8o,f8d8,-215,105,f8d8,0.1746,0.2322,0.2866,0.3304,f8f2,f8f2,f8f2,f8f2,357.0,0.3304,0.1558,False
2nr2k1/1p4p1/2p2qNp/p2p3P/1n4P1/2N5/PPP1Q3/1K3R2 b - - 5 32,64,vuzd3I8o,f6d6,-307,129,f6d6,0.3691,0.428,0.4541,0.4587,f6g5,f6d6,f6d6,f6d6,0.0,0.4587,0.0896,False
2nr2k1/1p4p1/n1pq2Np/p2p3P/6P1/P1N5/1PPQ4/1K3R2 b - - 2 34,68,vuzd3I8o,a6c5,-211,23,d8e8,0.1126,0.1126,0.1164,0.1388,c8e7,c8e7,c8e7,c8e7,262.0,0.1388,0.0262,False
rnbqk2r/ppp1b1pp/4pp2/3p4/3P4/4PNP1/PPP1BPP1/RN1QK2R b KQkq - 0 8,16,7PbXtRYi,b8d7,-84,3,a7a6,0.0265,0.051,0.0876,0.1156,e8g8,e8g8,e8g8,e8g8,-1.0,0.1156,0.0891,False
rnbqk2r/1pp1b1p1/p3pp1p/3p4/3P4/3QPNP1/PPPNBPP1/R3K2R b KQkq - 1 10,20,7PbXtRYi,f6f5,-110,53,f6f5,0.1128,0.185,0.19,0.1391,e8g8,e8g8,e8f7,e8f7,160.0,0.19,0.0263,False
r2qkbnr/pp3ppp/2Pp4/1B2n3/4P1b1/5N2/PP3PPP/RNBQK2R b KQkq - 0 8,16,KoGwSdVA,b7c6,-78,54,b7c6,0.767,0.7586,0.7746,0.8236,b7c6,b7c6,b7c6,b7c6,0.0,0.8236,0.0566,False
r2qkbnr/p4ppp/2pp4/4n3/4P3/5B2/PP3PPP/RNBQK2R b KQkq - 0 10,20,KoGwSdVA,g8f6,-59,8,g8f6,0.3483,0.4845,0.5658,0.6465,g8f6,g8f6,g8f6,g8f6,0.0,0.6465,0.2982,False
r2qk2r/p3bppp/2pp1n2/4n1B1/4P3/5B2/PP3PPP/RN1Q1RK1 b kq - 4 12,24,KoGwSdVA,d8b6,-22,11,e8g8,0.0193,0.0202,0.0211,0.0323,e8g8,e8g8,e8g8,e8g8,9.0,0.0323,0.013,False
r4rk1/p3bppp/2pp1n2/q3n3/4P2B/2N2B2/PP3PPP/R2Q1RK1 b - - 8 14,28,KoGwSdVA,a8b8,3,11,a5b6,0.209,0.255,0.3231,0.443,a8b8,a8b8,a8b8,a8b8,0.0,0.443,0.234,False
3r1rk1/p3bppp/1qpp1n2/4n3/4P2B/1PN2B2/P4PPP/2RQ1RK1 b - - 2 16,32,KoGwSdVA,h7h6,-27,0,e5f3,0.0727,0.0932,0.1197,0.1198,d6d5,d6d5,f8e8,f8e8,0.0,0.1198,0.0471,False
3r1rk1/p3bppp/1qp2n2/3P4/7B/1PN2Q2/P4PPP/2R2RK1 b - - 0 18,36,KoGwSdVA,c6d5,-197,75,f6d5,0.7999,0.804,0.7993,0.8206,c6d5,c6d5,c6d5,c6d5,0.0,0.8206,0.0207,False
5rk1/p3Bppp/1qp5/3r4/8/1P3Q2/P4PPP/2R2RK1 b - - 0 20,40,KoGwSdVA,f8e8,-484,32,f8e8,0.8893,0.9104,0.9088,0.9032,f8e8,f8e8,f8e8,f8e8,0.0,0.9104,0.0139,False
4r1k1/p4ppp/2p5/1q1r4/7B/1P3Q2/P4PPP/2R1R1K1 b - - 4 22,44,KoGwSdVA,e8e1,-503,8,d5e5,0.5463,0.5241,0.5001,0.5106,e8e1,e8e1,e8e1,e8e1,0.0,0.5463,-0.0357,False
6k1/p4ppp/2p5/1q2r3/7B/1P3Q1P/P4PP1/2R3K1 b - - 0 24,48,KoGwSdVA,h7h5,-528,4,h7h6,0.0057,0.0047,0.0042,0.0054,e5f5,e5f5,e5f5,e5f5,23.0,0.0057,-0.0003,False
6k1/p4pp1/2Q4p/4r3/P6B/1P5P/4qPP1/2R3K1 b - - 0 26,52,KoGwSdVA,g7g5,-540,7,a7a6,0.1562,0.1153,0.1035,0.1384,e5h5,e5h5,e5h5,e5h5,25.0,0.1562,-0.0178,False
8/5ppk/p6p/4r3/P1Q4B/1P5P/4qPP1/2R3K1 b - - 3 28,56,KoGwSdVA,e2d2,-533,18,e2d2,0.2259,0.2636,0.2973,0.3409,e2c4,e2d2,e2d2,e2d2,0.0,0.3409,0.115,False
8/5ppk/p6p/4r3/P6B/1P5P/2R2PP1/6K1 b - - 0 30,60,KoGwSdVA,e5e1,-516,17,e5e1,0.3972,0.3533,0.3118,0.2902,e5e1,e5e1,e5e1,e5e1,0.0,0.3972,-0.107,False
8/5ppk/p6p/8/P6B/1PR4P/5PPK/1r6 b - - 4 32,64,KoGwSdVA,g7g5,-501,23,g7g5,0.2977,0.3033,0.3602,0.398,g7g5,g7g5,g7g5,g7g5,0.0,0.398,0.1003,False
8/5p2/p2B2kp/6p1/P7/1PR4P/5PPK/1r6 b - - 3 34,68,KoGwSdVA,h6h5,-521,7,f7f5,0.0603,0.0506,0.0475,0.0507,b1b2,b1b2,b1b2,b1b2,23.0,0.0603,-0.0096,False
r1bqk2r/ppp1nppp/2np4/4p1b1/4P1P1/2PP1N1P/PP2NP2/R1BQKB1R b KQkq - 4 8,16,2pxobdSh,g5c1,21,44,g5c1,0.6989,0.7213,0.7564,0.8098,g5c1,g5c1,g5c1,g5c1,0.0,0.8098,0.1109,False
r1bqk2r/ppp2ppp/2np2n1/4p3/4P1P1/2PP1N1P/PP2NPB1/2RQK2R b Kkq - 2 10,20,2pxobdSh,h7h5,135,14,c8e6,0.0307,0.0355,0.0441,0.0876,g6f4,c8e6,g6h4,g6h4,103.0,0.0876,0.0569,False
r2qk2r/ppp2ppp/2npb3/4p3/4P1PN/1PPP3P/P3NPB1/2RQK2R b Kkq - 0 12,24,2pxobdSh,d8h4,38,434,d8h4,0.9885,0.9976,0.9993,0.9998,d8h4,d8h4,d8h4,d8h4,0.0,0.9998,0.0113,False
r3k2r/ppp1nppp/3pb3/4p3/3PP1Pq/1PP3NP/P4PB1/2RQK2R b Kkq - 0 14,28,2pxobdSh,e7g6,43,1,e7g6,0.1757,0.2517,0.3363,0.451,e5d4,e5d4,e7g6,e7g6,0.0,0.451,0.2753,False
r3k2r/ppp2ppp/3p2n1/4pP2/3P2Pq/1PP4P/P4PB1/2RQK2R b Kkq - 0 16,32,2pxobdSh,g6f4,-99,56,g6f4,0.9541,0.9591,0.9647,0.9735,g6f4,g6f4,g6f4,g6f4,0.0,0.9735,0.0194,False
1r2k2r/p1p2ppp/2Bp4/4pP2/3P1nPq/1PP4P/P4P2/2RQK2R b Kk - 2 18,36,2pxobdSh,e8f8,-129,32,e8e7,0.2205,0.2264,0.2341,0.3021,e8e7,e8e7,e8e7,e8e7,41.0,0.3021,0.0816,False
1r5r/p1pQkppp/2B5/4pP2/5nPq/1PP4P/P4P2/2R1K2R b K - 1 20,40,2pxobdSh,e7f6,-168,151,e7f8,0.9486,0.9305,0.8914,0.8399,e7f6,e7f6,e7f6,e7f6,0.0,0.9486,-0.1087,False
3r1k1r/p1Q2ppp/8/1B2pP2/5nPq/1PP4P/P4P2/2R1K2R b K - 2 22,44,2pxobdSh,h4e7,-143,92,h7h5,0.0148,0.024,0.0371,0.0509,f4g2,f4g2,f4g2,f4g2,262.0,0.0509,0.0361,False
3r1k1r/p4pp1/8/1B3P1p/6Pq/1PP3Qn/P4P2/2R1K2R b K - 1 24,48,2pxobdSh,h5g4,-106,70,h4g5,0.099,0.1011,0.1117,0.0967,h4g3,h4g3,h4g3,h4g3,48.0,0.1117,-0.0023,False
3r1k1r/p4pp1/8/1B3P1p/6P1/1PP1P2n/P7/2R1K2R b K - 0 26,52,2pxobdSh,h5g4,-155,167,h5g4,0.7493,0.7952,0.843,0.8522,h5g4,h5g4,h5g4,h5g4,0.0,0.8522,0.1029,False
3r1k1r/p4pp1/8/5P2/8/1PP1P1pn/P7/2R1KB1R b K - 1 28,56,2pxobdSh,h8h5,-476,29,d8e8,0.0119,0.0127,0.0153,0.0242,g3g2,g3g2,g3g2,g3g2,82.0,0.0242,0.0123,False
5k1r/p4pp1/8/5P2/8/1PP1r1pB/P2K4/2R4R b - - 1 30,60,2pxobdSh,e3f3,-481,15,e3f3,0.5106,0.5433,0.566,0.6008,e3f3,e3f3,e3f3,e3f3,0.0,0.6008,0.0902,False
5k1r/p4pp1/8/5P2/6B1/1PP1K1p1/P4r2/2R4R b - - 5 32,64,2pxobdSh,h8g8,-431,23,h8h1,0.0315,0.0473,0.0536,0.0514,h8h1,h8h1,h8h1,h8h2,71.0,0.0536,0.0199,False
5k2/p4pp1/8/5P2/8/1PP1K1p1/r3B3/7R b - - 1 34,68,2pxobdSh,a2c2,-410,28,a2c2,0.0378,0.0503,0.0569,0.0663,g3g2,g3g2,g3g2,g3g2,59.0,0.0663,0.0285,False
