fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
r4r2/p2R1pkp/n3pqp1/2pP4/2P1QN2/8/P2N1PPP/4KB1R b K - 0 16,32,YCH881wc,f6a1,-506,17,f8b8,0.574,0.5783,0.5446,0.4944,f6a1,f6a1,f6a1,f6a1,0.0,0.5783,-0.0796,False
rr6/p2R1pkp/n3p1p1/2pP4/2P1QN2/8/P2N1PPP/q2BK2R b K - 4 18,36,YCH881wc,e6d5,-616,77,b8b2,0.1059,0.1401,0.205,0.2692,b8b1,b8b1,e6d5,e6d5,0.0,0.2692,0.1633,False
r5k1/p2R1p1p/n3N1p1/2pPQ3/2P5/8/Pr1N1PPP/q2BK2R b K - 2 20,40,YCH881wc,b2a2,-837,51,b2b1,0.0634,0.0258,0.0146,0.0109,b2d2,b2d2,b2d2,b2d2,275.0,0.0634,-0.0525,False
r5k1/p2R1p1p/n5p1/2pP2N1/2P5/8/P2N1PPP/r2BK2R b K - 1 22,44,YCH881wc,h7h6,-637,16,a6b4,0.0087,0.0059,0.006,0.0068,a8e8,a8e8,a8e8,a8e8,90.0,0.0087,-0.0019,False
r5k1/p2R1p1p/6p1/2pP2N1/1nP1N3/8/r4PPP/3B1RK1 b - - 1 24,48,YCH881wc,a8f8,-795,28,h7h6,0.1358,0.2122,0.2481,0.2544,b4d3,b4d3,b4d3,f7f5,1203.0,0.2544,0.1186,False
5rk1/p2R4/6pN/2pP4/1nP1N3/8/r4PPP/3B1RK1 b - - 0 26,52,YCH881wc,g8h8,-1997,0,g8h8,1.0,1.0,1.0,1.0,g8h8,g8h8,g8h8,g8h8,0.0,1.0,0.0,False
r1bq1rk1/pp1nbppp/2p1pn2/3p2B1/2PP4/2N1PN2/PP2BPPP/R2Q1RK1 b - - 4 8,16,eErTOJcd,h7h6,-40,3,h7h6,0.2325,0.2366,0.2716,0.2692,h7h6,h7h6,h7h6,h7h6,0.0,0.2716,0.0367,False
r1bq1rk1/pp1nBpp1/2p1p2p/3p4/2PPn3/2N1PN2/PP2BPPP/R2Q1RK1 b - - 0 10,20,eErTOJcd,d8e7,-76,185,d8e7,0.9725,0.9501,0.915,0.8934,d8e7,d8e7,d8e7,d8e7,0.0,0.9725,-0.0791,False
r1b2rk1/pp1nqpp1/2p4p/3p4/3Pn3/2NBPN2/PP3PPP/R2Q1RK1 b - - 1 12,24,eErTOJcd,d7f6,-17,9,d7f6,0.5274,0.6329,0.5856,0.5042,d7f6,d7f6,d7f6,d7f6,0.0,0.6329,-0.0232,False
r4rk1/pp2qpp1/2p2n1p/3pNb2/3Pn3/2NBPP2/PP4PP/R2Q1RK1 b - - 0 14,28,eErTOJcd,e4c3,17,6,e4c3,0.6394,0.6861,0.6855,0.6088,e4c3,e4c3,e4c3,e4c3,0.0,0.6861,-0.0306,False
r4rk1/pp2qpp1/2p2n1p/3pN3/3P4/2PQPP2/P5PP/R4RK1 b - - 0 16,32,eErTOJcd,a8c8,10,5,f6d7,0.0368,0.0346,0.0323,0.0261,f6d7,f6d7,f6d7,f6d7,28.0,0.0368,-0.0107,False
r4rk1/pp1nq1p1/2p2pNp/3p4/3P1P2/2PQP3/P5PP/R4RK1 b - - 1 18,36,eErTOJcd,e7f7,-285,13,e7f7,0.5326,0.4827,0.3651,0.22,e7f7,e7f7,e7e4,e7e4,81.0,0.5326,-0.3126,False
5rk1/pp1n1qp1/2p2p1p/3p4/3P1P2/2PQPR2/P5PP/R5K1 b - - 1 20,40,eErTOJcd,f6f5,-101,36,d7b6,0.2445,0.2794,0.244,0.1531,f6f5,f6f5,f8e8,f8e8,33.0,0.2794,-0.0914,False
5rk1/pp3qp1/2p2p1p/3p4/2nP1P2/2PQP2R/P5PP/5RK1 b - - 5 22,44,eErTOJcd,f6f5,-22,3,c4d6,0.1034,0.1455,0.1232,0.0592,c4b2,f8e8,f8e8,f8e8,19.0,0.1455,-0.0442,False
5rk1/pp3qp1/2p2p1p/3p4/2PPnP2/3QPR1R/P5PP/6K1 b - - 0 24,48,eErTOJcd,f6f5,-23,17,f7c7,0.2076,0.3045,0.3696,0.3456,f6f5,f6f5,f6f5,f6f5,0.0,0.3696,0.138,False
5rk1/pp4p1/2p2p1p/q2p1P2/2PPn3/4PR1R/P1Q3PP/6K1 b - - 2 26,52,eErTOJcd,e4g5,128,85,e4g5,0.1632,0.1677,0.1357,0.0817,a5e1,a5e1,a5e1,a5e1,217.0,0.1677,-0.0815,False
5rk1/pp4p1/2p2p1p/q2p1P2/2PP4/4PR2/P1Q3PP/6K1 b - - 0 28,56,eErTOJcd,a5e1,344,246,a5e1,0.6428,0.6435,0.6209,0.5859,a5e1,a5e1,a5e1,a5e1,0.0,0.6435,-0.0569,False
5rk1/pp4p1/2p2p1p/3p1P2/2PP4/4q3/P4QPP/5RK1 b - - 1 30,60,eErTOJcd,e3f2,377,194,f8e8,0.6778,0.7901,0.8415,0.8714,e3f2,e3f2,e3f2,e3f2,0.0,0.8714,0.1936,False
4r1k1/pp4p1/5p1p/3p1P2/3P4/4q3/P4QPP/1R4K1 b - - 1 32,64,eErTOJcd,e3d3,322,40,b7b6,0.1044,0.0823,0.081,0.0971,e3f2,e3f2,e3f2,e3f2,249.0,0.1044,-0.0073,False
4r1k1/p5p1/1p3p1p/1R1p1P2/3P4/8/P5PP/2q2QK1 b - - 3 34,68,eErTOJcd,e8e1,1991,1529,e8e1,0.7253,0.8179,0.8694,0.8969,e8e1,e8e1,e8e1,e8e1,0.0,0.8969,0.1716,False
rnbq1rk1/pp3ppp/3b1n2/2pp4/8/2NP1N2/PPP1BPPP/R1BQR1K1 b - - 7 8,16,DBcVHLoe,b8c6,31,3,b8c6,0.2645,0.2716,0.2819,0.2264,b8c6,b8c6,b8c6,h7h6,25.0,0.2819,-0.0381,False
r1bq1rk1/1p3ppp/p1nb1n2/2Pp4/8/2N2N2/PPP1BPPP/R1BQR1K1 b - - 0 10,20,DBcVHLoe,d6c5,-21,120,d6c5,0.9956,0.9975,0.9987,0.9993,d6c5,d6c5,d6c5,d6c5,0.0,0.9993,0.0037,False
r1b2rk1/1p3ppp/p1nq1B2/2bp4/8/2N2N2/PPP1BPPP/R2QR1K1 b - - 0 12,24,DBcVHLoe,d6f6,-53,151,d6f6,0.9223,0.9227,0.8559,0.715,d6f6,d6f6,d6f6,d6f6,0.0,0.9227,-0.2073,False
r1b2rk1/bp3ppp/p1n2q2/3Q4/8/2NB1N2/PPP2PPP/R3R1K1 b - - 2 14,28,DBcVHLoe,c8e6,-82,2,c8e6,0.4771,0.5044,0.4887,0.4479,c8e6,c8e6,c8e6,c8e6,0.0,0.5044,-0.0292,False
r4rk1/bp3p1p/p1n1bqp1/8/7Q/2NB1N2/PPP2PPP/R3R1K1 b - - 1 16,32,DBcVHLoe,f6h4,-9,60,f6h4,0.5569,0.6227,0.6691,0.7425,f6h4,f6h4,f6h4,f6h4,0.0,0.7425,0.1856,False
r4rk1/bp3p1p/p3b1p1/8/3n4/2NB1N2/PPP2PPP/R3R1K1 b - - 2 18,36,DBcVHLoe,d4f3,8,16,d4f3,0.4525,0.5803,0.6593,0.6831,d4f3,d4f3,d4f3,d4f3,0.0,0.6831,0.2306,False
r4rk1/b4p1p/p3b1p1/1p6/8/1PNB1P2/P1P2P1P/R3R1K1 b - - 0 20,40,DBcVHLoe,a7d4,251,242,a8c8,0.2959,0.3621,0.3404,0.3043,a7d4,a7d4,a8c8,a8c8,262.0,0.3621,0.0084,False
2r2r2/b4pkp/p3b1p1/1p4N1/8/1P1B1P2/P1P2P1P/R3R1K1 b - - 4 22,44,DBcVHLoe,e6d5,-20,7,e6d7,0.333,0.4513,0.5394,0.5733,e6d5,e6d5,e6d5,e6d5,0.0,0.5733,0.2403,False
3r1r2/b2bRpkp/p5p1/1p4N1/8/1P1B1P2/P1P2P1P/3R2K1 b - - 8 24,48,DBcVHLoe,a7c5,24,9,f8e8,0.4924,0.5429,0.5188,0.4781,a7c5,a7c5,a7c5,a7c5,0.0,0.5429,-0.0143,False
3rb3/b4pkp/p5p1/1p4N1/8/1P1B1P2/P1P2P1P/4R1K1 b - - 1 26,52,DBcVHLoe,h7h6,17,0,a7b8,0.1661,0.1859,0.2586,0.3178,e8c6,e8c6,e8c6,h7h6,0.0,0.3178,0.1517,False
3rb3/5pkp/p5p1/1p6/4Bb2/1P3P1N/P1P2P1P/4R1K1 b - - 5 28,56,DBcVHLoe,f4c7,12,5,f4d2,0.0891,0.11,0.1205,0.1381,f4d2,f4d2,f4d2,f4d2,4.0,0.1381,0.049,False
3rb3/1B4kp/p5p1/1p3p2/8/1P3P1N/P1Pb1P1P/3R2K1 b - - 1 30,60,DBcVHLoe,a6a5,-3,20,a6a5,0.3254,0.3569,0.377,0.355,a6a5,a6a5,a6a5,a6a5,0.0,0.377,0.0296,False
3rb3/1B4kp/6p1/1p3p2/P7/5P1N/P1Pb1P1P/3R1K2 b - - 0 32,64,DBcVHLoe,b5a4,-13,14,b5a4,0.8109,0.8125,0.8262,0.8318,b5a4,b5a4,b5a4,b5a4,0.0,0.8318,0.0209,False
3r4/1B4kp/6p1/1b3p2/p1P5/5P1N/P2bKP1P/3R4 b - - 0 34,68,DBcVHLoe,b5c4,1999,2328,b5c4,0.9807,0.9888,0.9919,0.9905,b5c4,b5c4,b5c4,b5c4,0.0,0.9919,0.0098,False
r1bqk2r/pp2bppp/2np1n2/1BpP4/8/1P3N2/PBP2PPP/RN1QK2R b KQkq - 0 8,16,9Yp7v1tx,a7a6,-75,5,a7a6,0.5019,0.5893,0.5904,0.6256,a7a6,a7a6,a7a6,a7a6,0.0,0.6256,0.1237,False
r1bqk2r/4bppp/p1Pp1n2/2p5/8/1P3N2/PBP2PPP/RN1QK2R b KQkq - 0 10,20,9Yp7v1tx,e8g8,-38,1,e8g8,0.2339,0.256,0.3097,0.353,d8c7,d8c7,d8c7,d8c7,5.0,0.353,0.1191,False
r1bq1rk1/4bppp/p1P2n2/2ppN3/8/1P6/PBP2PPP/RN1Q1RK1 b - - 1 12,24,9Yp7v1tx,e7d6,-13,1,d8c7,0.2734,0.227,0.2142,0.2172,e7d6,d8c7,d8c7,d8c7,7.0,0.2734,-0.0562,False
r1b2rk1/2q2ppp/p1Pb1n2/2ppN3/8/1P3N2/PBP2PPP/R2Q1RK1 b - - 5 14,28,9Yp7v1tx,c8f5,30,7,c8g4,0.0143,0.0102,0.0089,0.0112,f8e8,f8e8,d5d4,d5d4,52.0,0.0143,-0.0031,False
r4rk1/2q2ppp/p1Pb4/2pQ4/6n1/1P3N2/PBP2PPP/R4RK1 b - - 0 16,32,9Yp7v1tx,d6h2,-234,37,d6h2,0.6396,0.5666,0.4738,0.4678,d6h2,d6h2,d6h2,d6h2,0.0,0.6396,-0.1718,False
r4rk1/5ppp/p1P5/2p3Q1/5qn1/1P3N2/PBP2PPb/R4R1K b - - 3 18,36,9Yp7v1tx,f4g5,-94,361,f4g5,0.4391,0.5601,0.636,0.6489,f4g5,f4g5,f4g5,f4g5,0.0,0.6489,0.2098,False
r4rk1/5ppp/p1P5/2p1B1N1/6n1/1P6/P1P2PP1/R4R1K b - - 0 20,40,9Yp7v1tx,g4e5,-149,340,g4e5,0.9653,0.9871,0.9925,0.9935,g4e5,g4e5,g4e5,g4e5,0.0,0.9935,0.0282,False
r4rk1/5ppp/p1PN4/4n3/2p5/1P6/P1P2PP1/R4R1K b - - 1 22,44,9Yp7v1tx,a8a7,-107,18,c4b3,0.0039,0.003,0.0025,0.0027,e5c6,e5c6,e5c6,e5c6,76.0,0.0039,-0.0012,False
rnbq1rk1/ppp1npbp/3p2p1/3Pp3/4P3/2PB1N2/PP1NQPPP/R1B1K2R b KQ - 0 8,16,q6jsegJ6,b8d7,38,3,c7c5,0.1432,0.1253,0.1472,0.135,c7c6,c7c6,f7f5,f7f5,-2.0,0.1472,-0.0082,False
rn1q1rk1/pp1bnpbp/3p2p1/2pPp3/2P1P3/1P1B1N2/P2NQPPP/R1B1K2R b KQ - 0 10,20,q6jsegJ6,b8a6,-55,4,b8a6,0.1889,0.1517,0.1232,0.0936,a7a6,a7a6,f7f5,f7f5,8.0,0.1889,-0.0953,False
r2q1rk1/ppnbnpbp/3p2p1/2pPp3/2P1P3/PP1B1N2/3NQPPP/R1B2RK1 b - - 2 12,24,q6jsegJ6,b7b6,-27,3,a7a6,0.0922,0.0531,0.0343,0.023,a7a6,a7a6,a7a6,f7f5,10.0,0.0922,-0.0692,False
r2q1rk1/2nbnpbp/p2p2p1/1ppPp3/2P1P3/PP1B1N2/4QPPP/R1B1RNK1 b - - 1 14,28,q6jsegJ6,f7f5,-42,22,a8c8,0.1059,0.151,0.2306,0.3445,b5c4,b5c4,b5c4,f7f5,0.0,0.3445,0.2386,False
2rq1rk1/2nbn1bp/p2p2p1/1ppPppB1/2P1P3/PP1B1N1P/4QPP1/R3RNK1 b - - 1 16,32,q6jsegJ6,h7h6,-50,25,d8e8,0.1453,0.1336,0.1797,0.3764,f5f4,f5f4,f5f4,h7h6,0.0,0.3764,0.2311,False
2r1qrk1/2nbn1b1/p2p2pp/1ppPpp2/2P1P3/PP1B1NNP/3BQPP1/R3R1K1 b - - 1 18,36,q6jsegJ6,f5f4,-94,47,f5f4,0.5492,0.6583,0.6543,0.4231,f5f4,f5f4,f5f4,f5f4,0.0,0.6583,-0.1261,False
2r1qrk1/2nbn1b1/p2p3p/1ppPp1p1/2P1Pp2/PP1B3P/3BQPPN/R3RNK1 b - - 1 20,40,q6jsegJ6,h6h5,-14,21,g8h7,0.2873,0.4024,0.4728,0.51,h6h5,h6h5,h6h5,h6h5,0.0,0.51,0.2227,False
2r1qr2/2nb2bk/p2p2np/1ppPp1p1/2P1Pp2/PP5P/3BBPPN/R2QRNK1 b - - 5 22,44,q6jsegJ6,e8e7,-81,31,e8e7,0.0512,0.0689,0.0761,0.0685,g6h4,g6h4,g6h4,c8b8,59.0,0.0761,0.0173,False
2r1nr2/3bq1bk/p2p2np/1ppPp1pB/2P1Pp2/PP3N1P/3B1PP1/R2QRNK1 b - - 9 24,48,q6jsegJ6,e8f6,108,65,e8f6,0.6819,0.7571,0.8333,0.891,e8f6,e8f6,e8f6,e8f6,0.0,0.891,0.2091,False
2r2r2/3bq1bk/p2p1n1p/1ppPp1p1/2P1PpBn/PP5P/3B1PPN/R2QRNK1 b - - 13 26,52,q6jsegJ6,f6g4,120,25,f6g4,0.352,0.4104,0.4476,0.3855,f6g4,f6g4,f6g4,f6g4,0.0,0.4476,0.0335,False
2r2r2/3bq1bk/p2p4/1ppPp1pp/2P1Pp1n/PP5P/3B1PPN/R2QRNK1 b - - 1 28,56,q6jsegJ6,g5g4,225,24,h7h6,0.1322,0.1324,0.1268,0.0877,h7h6,h7h6,h7g6,h7g6,61.0,0.1324,-0.0445,False
1r3r2/3bq1b1/p2p3k/1ppPp1pp/2P1Pp1n/PP3P1P/3BQ1PN/R3RNK1 b - - 2 30,60,q6jsegJ6,g7f6,146,1,b5c4,0.1086,0.1422,0.185,0.2487,b5c4,h4g6,h4g6,g7f6,0.0,0.2487,0.1401,False
5r2/3bq1b1/p2p3k/2pPp1pp/2P1Pp1n/P4P1P/1r1BQ1PN/RR3NK1 b - - 2 32,64,q6jsegJ6,f8b8,186,170,f8b8,0.4038,0.6256,0.8471,0.9573,f8b8,f8b8,f8b8,f8b8,0.0,0.9573,0.5535,False
8/3bq1b1/p2p3k/2pPp1pp/2P1Pp1n/P2Q1P1P/1r1B2PN/R4NK1 b - - 1 34,68,q6jsegJ6,e7d8,188,5,d7a4,0.154,0.174,0.2072,0.2481,d7a4,d7a4,d7a4,d7a4,-6.0,0.2481,0.0941,False
r1bqk2r/1pp2ppp/pbp2n2/4N3/4P3/2P5/PP1P1PPP/RNBQ1RK1 b kq - 0 8,16,LNpbw6Ot,f6e4,-34,95,e8g8,0.439,0.3277,0.2428,0.2423,f6e4,e8g8,e8g8,e8g8,96.0,0.439,-0.1967,False
r1bqr1k1/1pp2ppp/pbp2n2/4N3/3PP3/2P5/PP3PPP/RNBQR1K1 b - - 0 10,20,LNpbw6Ot,c6c5,-8,133,c6c5,0.7204,0.7331,0.6816,0.6659,c6c5,c6c5,c6c5,c6c5,0.0,0.7331,-0.0545,False
r2qr1k1/1pp2ppp/pb2bn2/2pPN3/4P3/1QP5/PP3PPP/RNB1R1K1 b - - 0 12,24,LNpbw6Ot,e6d5,67,133,f6d5,0.1267,0.1128,0.1042,0.0731,e6d7,e6d7,e6c8,e6c8,149.0,0.1267,-0.0536,False
r2qr1k1/1pp2ppp/pb6/2pbN3/2P5/1Q6/PP3PPP/RNB1R1K1 b - - 0 14,28,LNpbw6Ot,b6a5,-386,16,d5c6,0.0557,0.0465,0.0381,0.0378,d5e6,d5e6,d5e6,d5e6,7.0,0.0557,-0.0179,False
r2qr1k1/1pp3pp/pbb2p2/2p5/2P2B2/1Q3N2/PP3PPP/RN2R1K1 b - - 1 16,32,LNpbw6Ot,c6f3,-135,210,d8d4,0.2738,0.3648,0.4249,0.4355,e8e1,e8e1,c6f3,c6f3,0.0,0.4355,0.1617,False
r3R1k1/1pp3pp/pb3p2/2p5/2Pq4/1Q3bB1/PP3PPP/RN4K1 b - - 0 18,36,LNpbw6Ot,a8e8,-40,596,a8e8,0.9982,0.9996,0.9999,0.9999,a8e8,a8e8,a8e8,a8e8,0.0,0.9999,0.0017,False
4r1k1/1pp3p1/pb3p2/2p4p/2Pq4/1QN2PB1/PP3P1P/R5K1 b - - 1 20,40,LNpbw6Ot,d4d3,-440,5,d4d2,0.0418,0.046,0.0538,0.0561,h5h4,h5h4,h5h4,h5h4,71.0,0.0561,0.0143,False
4r1k1/1pp3p1/pb3p2/2p3qp/2P4P/1QN2PB1/PP3P2/3R2K1 b - - 0 22,44,LNpbw6Ot,g5f5,-482,12,g5g6,0.5606,0.5713,0.6055,0.6492,g5f5,g5f5,g5f5,g5f5,0.0,0.6492,0.0886,False
4r1k1/1Qp3p1/p4pq1/b1pN3p/2P4P/5PB1/PP3P2/3R2K1 b - - 0 24,48,LNpbw6Ot,a5e1,-491,21,g6c2,0.0262,0.0249,0.0261,0.0281,g6c2,g6c2,g6c2,g6c2,43.0,0.0281,0.0019,False
4r1k1/2p3p1/p4p2/b1p4p/2P2N1P/1Q3PB1/PP2qP2/3R2K1 b - - 4 26,52,LNpbw6Ot,e2e5,-570,10,e2f3,0.614,0.6565,0.6863,0.7157,e2e5,e2e5,e2e5,e2e5,0.0,0.7157,0.1017,False
r2qk2r/pp1nbppp/2p1pn2/3p1b2/2PP4/P4NP1/1P1NPPBP/R1BQ1RK1 b kq - 4 8,16,IC4UZuqN,h7h6,4,5,e8g8,0.0546,0.072,0.1219,0.1917,e8g8,e8g8,e8g8,e8g8,25.0,0.1917,0.1371,False
r4rk1/ppqnbppp/2p1pn2/2Pp1b2/3P3N/P5P1/1P1NPPBP/R1BQ1RK1 b - - 2 10,20,IC4UZuqN,a7a5,-24,1,f5g6,0.0052,0.0025,0.0016,0.0018,f5g6,f5g6,f5g6,f5g4,0.0,0.0052,-0.0034,False
r4rk1/ppqnbpp1/2p1pnp1/2Pp4/1P1P4/P5P1/3NPPBP/R1BQ1RK1 b - - 0 12,24,IC4UZuqN,e6e5,-47,2,f6h7,0.1973,0.2248,0.3494,0.6065,b7b6,b7b6,e6e5,e6e5,0.0,0.6065,0.4092,False
r4rk1/ppqnbppn/2p1p1p1/2P5/1P1PN3/P5P1/5PBP/R1BQ1RK1 b - - 0 14,28,IC4UZuqN,d7f6,-89,22,d7f6,0.3498,0.4416,0.5029,0.4389,d7f6,d7f6,d7f6,d7f6,0.0,0.5029,0.0891,False
r4rk1/pp1qbppn/2p1pNp1/2P5/1P1P1B2/P5P1/5PBP/R2Q1RK1 b - - 0 16,32,IC4UZuqN,h7f6,-28,65,h7f6,0.5993,0.6521,0.6847,0.697,h7f6,h7f6,h7f6,h7f6,0.0,0.697,0.0977,False
r4rk1/pp1qbpp1/2p1p1p1/2PnB3/1P1P4/P5P1/3Q1PBP/R4RK1 b - - 3 18,36,IC4UZuqN,g6g5,3,10,e7f6,0.0127,0.0055,0.0023,0.0013,f7f6,f7f6,e7f6,e7f6,25.0,0.0127,-0.0114,False
r4rk1/pp1qbpp1/2p1p1p1/2PnB3/1P1P4/P5P1/3Q1PBP/R4RK1 b - - 7 20,40,IC4UZuqN,g6g5,9,16,f7f6,0.0127,0.0055,0.0023,0.0013,f7f6,f7f6,e7f6,e7f6,34.0,0.0127,-0.0114,False
r4rk1/pp1qb1p1/2p1ppp1/2P5/1P1P1Q2/P5P1/5PBP/R4RK1 b - - 0 22,44,IC4UZuqN,a8d8,-50,0,g6g5,0.1421,0.1747,0.2631,0.4128,g6g5,g6g5,g6g5,a8d8,0.0,0.4128,0.2707,False
4rrk1/pp1qb1p1/2p1pp2/2P3p1/1P1P4/P3Q1PB/5P1P/R4RK1 b - - 3 24,48,IC4UZuqN,f6f5,-46,1,e7d8,0.487,0.5377,0.5758,0.5393,f6f5,f6f5,f6f5,f6f5,0.0,0.5758,0.0523,False
3brrk1/pp1q2p1/2p1p3/2P2pp1/1P1P4/P3QPPB/7P/R3R1K1 b - - 0 26,52,IC4UZuqN,g8f7,13,1,b7b6,0.0176,0.023,0.0226,0.0196,d8f6,d8f6,d8f6,d8f6,-3.0,0.023,0.002,False
3brrk1/p2q2p1/2p1p3/2P2pp1/3P4/P3QPP1/7P/R3RBK1 b - - 0 28,56,IC4UZuqN,d7d5,2,5,d8a5,0.0476,0.0618,0.0838,0.1062,f5f4,f5f4,f5f4,d8f6,2.0,0.1062,0.0586,False
4rrk1/p2q2p1/2p1p3/b1P3p1/3P1P2/P3QP2/7P/R2R1BK1 b - - 0 30,60,IC4UZuqN,f8f4,34,50,g5f4,0.1667,0.229,0.2564,0.2658,g5f4,g5f4,g5f4,g5f4,113.0,0.2658,0.0991,False
4rrk1/p2q2p1/2p1p3/2P5/3PQp2/P1b2P2/R6P/3R1BK1 b - - 3 32,64,IC4UZuqN,d7d5,-60,9,e6e5,0.0876,0.1267,0.1735,0.2076,e6e5,e6e5,e6e5,e6e5,21.0,0.2076,0.12,False
4rr1k/p2q2p1/2p5/2P1p3/3PQp2/P1bB1P2/R6P/3R2K1 b - - 3 34,68,IC4UZuqN,d7h3,-18,5,c3d4,0.0635,0.0639,0.0613,0.0532,c3d4,c3d4,c3d4,g7g6,11.0,0.0639,-0.0103,False
r2qk2r/ppp2pp1/2np1n1p/2b1p3/4P1b1/1BNP1N2/PPP1QPPP/R1B2RK1 b kq - 3 8,16,eOJgzBC3,c6d4,311,240,e8g8,0.5904,0.8275,0.921,0.9595,c6d4,c6d4,c6d4,c6d4,0.0,0.9595,0.3691,False
r2q1rk1/ppp2pp1/3p1n1p/2bNp3/3NP1b1/1B1P4/PPP1QPPP/R1B2RK1 b - - 0 10,20,eOJgzBC3,g4e2,295,617,g4e2,0.9455,0.963,0.964,0.9597,g4e2,g4e2,g4e2,g4e2,0.0,0.964,0.0142,False
r2q1rk1/ppp2pp1/3p3p/2bBp3/4P3/3P4/PPP1NPPP/R1B2RK1 b - - 0 12,24,eOJgzBC3,c7c6,339,26,c7c6,0.8095,0.9283,0.9726,0.9876,c7c6,c7c6,c7c6,c7c6,0.0,0.9876,0.1781,False
r2q1rk1/pp3pp1/2p4p/2bpp3/4P3/1BNP4/PPP2PPP/R1B2RK1 b - - 1 14,28,eOJgzBC3,c5d4,338,7,d5e4,0.0173,0.013,0.01,0.0154,d5e4,d5e4,d5e4,d5e4,8.0,0.0173,-0.0019,False
r2q1rk1/pp3pp1/1bp4p/4p3/4N3/1B1P4/PPPB1PPP/R4RK1 b - - 2 16,32,eOJgzBC3,a7a5,354,13,a7a6,0.0825,0.1108,0.1217,0.1622,d8d4,g8h8,g8h8,g8h8,88.0,0.1622,0.0797,False
r2qr1k1/1p3pp1/pbp4p/4p3/4N3/1BBP4/PPP2PPP/4RRK1 b - - 3 18,36,eOJgzBC3,a6a5,313,19,b6d4,0.0768,0.0725,0.0687,0.0695,b6d4,b6d4,b6d4,b6d4,12.0,0.0768,-0.0073,False
r2qr1k1/1p3pp1/p1p4p/8/3pNP2/1B1P4/PPP3PP/4RRK1 b - - 0 20,40,eOJgzBC3,b7b5,322,14,b7b5,0.2771,0.241,0.2007,0.1613,b7b5,b7b5,b7b5,b7b5,0.0,0.2771,-0.1158,False
2rqr1k1/5pp1/p1p4p/1p3P2/P2pN3/1B1P4/1PP3PP/4RRK1 b - - 0 22,44,eOJgzBC3,c6c5,340,57,c6c5,0.33,0.4096,0.4916,0.5436,c6c5,c6c5,c6c5,c6c5,0.0,0.5436,0.2136,False
2rqr1k1/5p2/p4Ppp/1pp5/P2p4/1B1P4/1PPN2PP/4RRK1 b - - 1 24,48,eOJgzBC3,e8e1,446,8,e8e1,0.5588,0.5579,0.4764,0.351,e8e1,e8e1,e8e1,e8e1,0.0,0.5588,-0.2078,False
2r3k1/5p2/p4qpp/1pp5/P2p4/1B1P4/1PPN2PP/5RK1 b - - 1 26,52,eOJgzBC3,f6e7,418,4,f6g5,0.2238,0.2707,0.344,0.4232,f6g5,f6g5,f6g5,f6e7,0.0,0.4232,0.1994,False
2r4k/5B2/p5pp/1pp3q1/P2pN3/3P4/1PP3PP/5RK1 b - - 2 28,56,eOJgzBC3,g5e3,477,120,g5e5,0.663,0.7356,0.7744,0.7603,g5e3,g5e3,g5e3,g5e3,0.0,0.7744,0.0973,False
2r4k/8/6Bp/1pp1q3/3pN3/3P4/1PP3PP/5RK1 b - - 0 30,60,eOJgzBC3,h8g7,296,25,c5c4,0.1947,0.1736,0.1794,0.2309,c5c4,c8g8,c8g8,c5c4,40.0,0.2309,0.0362,False
2r4k/5R2/6Bp/4q3/2ppN3/8/1PP3PP/6K1 b - - 1 32,64,eOJgzBC3,d4d3,405,6,c8c7,0.3157,0.2527,0.2178,0.1943,d4d3,d4d3,d4d3,e5g7,671.0,0.3157,-0.1214,False
7k/2q5/6Bp/8/2pp4/8/1PPN2PP/6K1 b - - 1 34,68,eOJgzBC3,c7b6,537,6,c4c3,0.0177,0.0217,0.0236,0.0264,c4c3,c4c3,c4c3,c4c3,3.0,0.0264,0.0087,False
r1bqk2r/pp3ppp/2n1pn2/3pP3/1b1N4/2N1BP2/PPP3PP/R2QKB1R b KQkq - 0 8,16,EyebQApq,c6e5,194,59,c6e5,0.6158,0.5999,0.6456,0.6272,c6e5,c6e5,c6e5,c6e5,0.0,0.6456,0.0114,False
r2qk2r/pp1B1ppp/4pn2/3pn3/1b1N4/2N1BP2/PPP3PP/R2QK2R b KQkq - 0 10,20,EyebQApq,f6d7,290,6,d8d7,0.0659,0.0683,0.0753,0.062,d8d7,d8d7,d8d7,d8d7,11.0,0.0753,-0.0039,False
r4rk1/pp1q1ppp/4pn2/3pn3/1b1N4/2N1BP2/PPP3PP/R2Q1R1K b - - 3 12,24,EyebQApq,e5c4,312,22,e5c4,0.312,0.4069,0.5321,0.6783,e5c4,e5c4,e5c4,e5c4,0.0,0.6783,0.3663,False
r4rk1/pp1q1ppp/4pn2/3p4/1b1N4/2N2P2/PnP3PP/R3QRBK b - - 1 14,28,EyebQApq,b2a4,486,48,a8c8,0.1308,0.1637,0.2065,0.2462,a8c8,a8c8,a8c8,a8c8,43.0,0.2462,0.1154,False
2r2rk1/pp1q1ppp/4pn2/3p4/3N4/2b1QP2/PnP3PP/1R3RBK b - - 1 16,32,EyebQApq,c3d4,591,58,b2c4,0.2852,0.2794,0.2644,0.1802,b2c4,b2c4,b2c4,b2c4,186.0,0.2852,-0.105,False
