fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
1kbr4/1pp1q3/p1npp2b/6p1/3PNrPp/2P1QP1P/PP2B3/1KNRR3 b - - 2 22,44,?,d6d5,82,6,d8f8,0.3485,0.3546,0.2987,0.1827,d6d5,d6d5,d6d5,d8f8,26.0,0.3546,-0.1658,False
1kb2r2/1pp1qr2/p1npp2b/6p1/3P2Pp/2PNQP1P/PP1NB3/1K1RR3 b - - 6 24,48,?,e7f6,78,4,e7f6,0.0292,0.0364,0.0476,0.0678,e6e5,e6e5,e6e5,h6g7,39.0,0.0678,0.0386,False
1kb2r2/1pp2rq1/p1npp2b/6p1/3P2Pp/2PNQP1P/PP1N4/2KRRB2 b - - 10 26,52,?,c8d7,116,3,g7g6,0.0323,0.0296,0.0331,0.0624,e6e5,e6e5,c6e7,c6e7,1.0,0.0624,0.0301,False
1kb2r2/1pp1r3/p1npp1qb/6p1/3PN1Pp/2PNQP1P/PP4B1/2KRR3 b - - 14 28,56,?,a6a5,105,7,c8d7,0.0052,0.004,0.003,0.0024,e6e5,e6e5,e6e5,e7f7,11.0,0.0052,-0.0028,False
1k3rq1/1ppbr3/p1npp2b/6p1/3PN1Pp/2PN1P1P/PP1Q2B1/1K1RR3 b - - 18 30,60,?,d7e8,76,3,d7e8,0.0227,0.0232,0.0237,0.0295,d6d5,c6a5,e7f7,e7f7,14.0,0.0295,0.0068,False
1k3rq1/1pp1r3/p1npp1bb/6p1/3PN1Pp/2P2P1P/PP1Q1NB1/K2RR3 b - - 22 32,64,?,e7e8,92,1,e6e5,0.0033,0.0027,0.0025,0.0027,g6e4,g6e4,g6e4,g6e4,179.0,0.0033,-0.0006,True
1k3rq1/npp1r3/p2p2bb/3Pp1p1/2P1N1Pp/5P1P/PP1Q1NB1/K2RR3 b - - 0 34,68,?,g8f7,-134,12,a7c8,0.0054,0.0051,0.0059,0.0084,g6e4,g6e4,g6e4,g6e4,31.0,0.0084,0.003,False
rn1qk1nr/pb1p1ppp/1p2p3/8/2PQ4/5NP1/PP2PPBP/RN2K2R b KQkq - 0 8,16,?,g8f6,-33,25,b8c6,0.3398,0.5401,0.6713,0.7866,g8f6,g8f6,g8f6,g8f6,0.0,0.7866,0.4468,False
r3k1nr/pb1p1p1p/1pn1pQ2/8/2P5/5NP1/PP2PPBP/RN2K2R b KQkq - 0 10,20,?,g8f6,-173,674,g8f6,0.9998,1.0,1.0,1.0,g8f6,g8f6,g8f6,g8f6,0.0,1.0,0.0002,False
2r1k2r/pb1p1p1p/1pn1pn2/8/2P5/2N2NP1/PP2PPBP/R4RK1 b k - 3 12,24,?,e8e7,-162,14,e8e7,0.0368,0.0596,0.0847,0.1056,c6b4,c6b4,c6b4,c6a5,9.0,0.1056,0.0688,False
2r4r/pb1pkp1p/1p2pn2/n7/2P5/1PN2NP1/P3PPBP/R2R2K1 b - - 0 14,28,?,d7d5,-153,14,d7d5,0.1825,0.1796,0.1811,0.2213,d7d5,d7d5,d7d5,d7d5,0.0,0.2213,0.0388,False
2r4r/1b2kp1p/pp2pn2/n2p4/2P5/NP3NP1/P3PPBP/R2R2K1 b - - 1 16,32,?,c8c7,-112,5,d5c4,0.0043,0.0051,0.0047,0.0045,d5c4,d5c4,d5c4,d5c4,3.0,0.0051,0.0002,False
2r4r/1b2kp1p/ppn1pn2/8/1PN5/5NP1/P3PPBP/R2R2K1 b - - 0 18,36,?,c6b4,-81,56,b6b5,0.612,0.5806,0.5742,0.5662,c6b4,c6b4,c6b4,c6b4,0.0,0.612,-0.0458,False
3r3r/1b2kp1p/pNn1pn2/1p6/1P6/P4NP1/4PPBP/R2R2K1 b - - 0 20,40,?,d8d1,-26,6,f6e4,0.5265,0.385,0.2792,0.2568,d8d1,d8d1,d8d1,f6d5,237.0,0.5265,-0.2697,False
7r/1b2kp1p/pNnrp3/1p6/1P2n3/P5P1/4PPBP/R1R1N1K1 b - - 4 22,44,?,f7f5,-81,75,e4d2,0.1802,0.2001,0.2424,0.2364,c6d4,c6d4,c6d4,c6d4,372.0,0.2424,0.0562,False
7r/1b2kp1p/pNnrp3/1p6/1P6/Pn4P1/2R1PPBP/1R2N1K1 b - - 8 24,48,?,b3d4,-78,198,b3d4,0.6685,0.6769,0.6856,0.6852,b3d4,b3d4,b3d4,b3d4,0.0,0.6856,0.0167,False
3r4/1b2kp1p/pNnrp3/1p6/1P1n4/P5P1/3RPPBP/3RN1K1 b - - 12 26,52,?,d4e2,482,471,d4e2,0.1134,0.1469,0.1789,0.1992,d4b3,d4b3,d4b3,d4b3,532.0,0.1992,0.0858,False
3r4/1b2kp1p/pNn1p3/1p6/PP6/6P1/4RPBP/3rN1K1 b - - 0 28,56,?,c6d4,534,38,c6d4,0.1391,0.1418,0.1677,0.2051,b5a4,b5a4,b5a4,b5a4,-2.0,0.2051,0.066,False
3r4/1B2kp1p/pN2p3/1p6/PP6/4R1P1/2n2P1P/3rN1K1 b - - 0 30,60,?,c2e3,562,131,c2e3,0.5143,0.5699,0.6016,0.6174,c2e3,c2e3,c2e3,c2e3,0.0,0.6174,0.1031,False
3r4/1B2kp1p/pN2p3/1p6/PP6/4P1P1/5K1P/4r3 b - - 1 32,64,?,e1b1,551,10,e1b1,0.2031,0.2291,0.2526,0.276,e1a1,e1a1,e1a1,e1a1,-20.0,0.276,0.0729,False
3r4/4kp1p/BN2p3/1p6/1P6/4P1P1/5K1P/1r6 b - - 1 34,68,?,d8d2,599,0,b1b4,0.1344,0.0952,0.0682,0.0678,b1b4,b1b4,b1b4,b1b4,-30.0,0.1344,-0.0666,False
r1bqkb1r/1p2pppp/p4n2/3p4/1n1P1B2/2N2Q2/PPP1NPPP/2KR1B1R b kq - 5 8,16,?,c8f5,95,10,c8f5,0.2931,0.2868,0.2935,0.4035,c8g4,c8g4,c8g4,c8g4,16.0,0.4035,0.1104,False
r2qkb1r/1p2pppp/p7/3p1b2/1n1PNB2/5Q2/PPPRNPPP/2K2B1R b kq - 0 10,20,?,f5e4,-112,6,f5e4,0.6,0.7147,0.7943,0.846,f5e4,f5e4,f5e4,f5e4,0.0,0.846,0.246,False
r3kb1r/1p2pppp/p7/q2p4/1n1PbB2/PQ6/1PPRNPPP/2K2B1R b kq - 0 12,24,?,e7e5,-233,33,e7e6,0.0249,0.0237,0.0249,0.0291,b4c6,b4c6,b4c6,b4c6,316.0,0.0291,0.0042,True
r3kb1r/1p3ppp/p3p1b1/q2p4/1n1P1B2/PQN2P2/1PPR2PP/2K2B1R b kq - 2 14,28,?,a8c8,-188,26,b7b5,0.0261,0.0259,0.0361,0.0473,b4c6,b4c6,b4c6,b4c6,352.0,0.0473,0.0212,True
r3kb1r/5ppp/p1n1p1b1/qp1p4/3P1BP1/PQN2P2/1PPRB2P/2K4R b kq - 0 16,32,?,a8c8,201,14,a8c8,0.032,0.0458,0.0852,0.154,b5b4,b5b4,b5b4,f8e7,7.0,0.154,0.122,False
2r1k2r/4bppp/p1n1p1b1/qp1p4/3P1BPP/PQN2P2/1PPRB3/1K5R b k - 0 18,36,?,h7h5,221,24,h7h6,0.165,0.172,0.1971,0.3528,h7h6,h7h6,h7h6,h7h6,14.0,0.3528,0.1878,False
2r1k2r/4bppb/p1n1p2p/qp1p3P/3P1BP1/PQN2P2/1PPRB3/1K2R3 b k - 2 20,40,?,b5b4,226,9,e8g8,0.2583,0.2701,0.2853,0.233,e8g8,e8g8,e8g8,e8g8,18.0,0.2853,-0.0253,False
2r2rk1/5ppB/p1n1pb1p/qp1p3P/3P1BP1/PQN2P2/1PPR4/1K2R3 b - - 0 22,44,?,g8h7,21,179,g8h7,0.992,0.994,0.994,0.9926,g8h7,g8h7,g8h7,g8h7,0.0,0.994,0.0006,False
2r2r2/5ppk/p3pb1p/qp1pP2P/6P1/PQN2P2/1PPR4/1K2R3 b - - 0 24,48,?,f6e7,166,46,f6g5,0.2008,0.2288,0.2577,0.2908,f6g5,f6g5,f6g5,f6g5,34.0,0.2908,0.09,False
5r2/5ppk/p3p2p/qp1pP1bP/2R3P1/PQN2P2/1PP5/1K2R3 b - - 0 26,52,?,b5c4,139,103,b5c4,0.5227,0.5087,0.4819,0.4595,b5c4,b5c4,d5c4,d5c4,104.0,0.5227,-0.0632,False
3q1r2/5ppk/p3p2p/3pP1bP/1Qp3P1/P4P2/1PP1N3/1K2R3 b - - 3 28,56,?,g5e7,143,85,d8a8,0.2882,0.3385,0.3577,0.3137,g5e7,g5e7,g5e7,g5e7,0.0,0.3577,0.0255,False
qr6/5ppk/p3p2p/3pP1bP/2p2PP1/P1Q5/1PP1N3/1K2R3 b - - 2 30,60,?,g5e7,37,11,g5e7,0.3124,0.3994,0.4875,0.5309,g5h4,g5h4,g5e7,g5e7,0.0,0.5309,0.2185,False
qr6/4bppk/4p2p/p2pP1PP/2pN1P2/P1Q5/1PP5/1K2R3 b - - 0 32,64,?,h6g5,146,200,e7b4,0.7307,0.7616,0.7707,0.7342,h6g5,h6g5,h6g5,h6g5,0.0,0.7707,0.0035,False
qr6/6pk/4p1Pp/p2pP3/1bpN1P2/P1Q5/1PP5/1K2R3 b - - 0 34,68,?,h7g6,-332,41,h7g8,0.772,0.648,0.5156,0.4609,h7g6,h7g6,h7g6,h7g6,0.0,0.772,-0.3111,False
rnbqkb1r/pp3ppp/2p1p1n1/2PpP3/3P4/P1N2N2/1P3PPP/R1BQKB1R b KQkq - 0 8,16,?,b7b6,-153,26,b8d7,0.17,0.2255,0.2416,0.275,f8e7,f8e7,f8e7,f8e7,5.0,0.275,0.105,False
r1bqkb1r/pp1n1pp1/2p1p1n1/2PpP2p/3P3P/P1NB1N2/1P3PP1/R1BQK2R b KQkq - 1 10,20,?,f8e7,-257,11,g6e7,0.211,0.3026,0.3459,0.2952,f8e7,f8e7,f8e7,g6e7,6.0,0.3459,0.0842,False
r1b1kb1r/ppqnnpp1/2p1p3/2PpP1Bp/1P1P3P/P1NB1N2/5PP1/R2QK2R b KQkq - 0 12,24,?,g7g6,-300,3,f7f6,0.1608,0.1574,0.1671,0.1846,b7b6,b7b6,b7b6,b7b6,4.0,0.1846,0.0238,False
r1b1kb1r/ppqnn1p1/2p1p3/2PpPpNp/1P1P1B1P/P1NB4/5PP1/R2QK2R b KQkq - 1 14,28,?,d7b8,-370,81,d7b8,0.0782,0.2131,0.408,0.5875,e7g6,e7g6,d7b8,d7b8,0.0,0.5875,0.5093,False
rnb1kb1r/1pq1n1p1/2p1p3/p1PpPpNp/1P1P3P/P2B4/3BNPP1/R2QK2R b KQkq - 1 16,32,?,a5b4,-338,11,a5a4,0.3739,0.3011,0.2583,0.2115,a5b4,a5b4,a5b4,g7g6,58.0,0.3739,-0.1624,False
rnb1kb1r/1pq1n3/2p1N1p1/2PpPpNp/pP1P3P/P2B4/3B1PP1/R2QK2R b KQkq - 0 18,36,?,c8e6,-380,207,c8e6,0.7808,0.8601,0.9109,0.9349,c8e6,c8e6,c8e6,c8e6,0.0,0.9349,0.1541,False
rn2kb1r/1p1qn3/2p3p1/2PpPp1p/pP1P1N1P/P2B4/3B1PP1/R2QK2R b KQkq - 2 20,40,?,b8a6,-399,4,f8h6,0.0774,0.0659,0.0724,0.0718,f8h6,f8h6,f8h6,f8h6,1.0,0.0774,-0.0056,False
rn2k2r/1p1qn3/2p3p1/2PpPp1p/pP1P1B1P/P2B4/5PP1/1R1QK2R b Kkq - 0 22,44,?,b8a6,-380,7,d7e6,0.1307,0.0806,0.0619,0.0551,d7e6,d7e6,d7e6,d7e6,7.0,0.1307,-0.0756,False
r3k2r/1p1nn3/2p1q1p1/1PPpPp1p/p2P1B1P/P2B4/5PP1/1R1Q1RK1 b kq - 2 24,48,?,d7f8,-373,19,e8g8,0.0593,0.0933,0.1139,0.1013,c6b5,c6b5,e8g8,e8g8,13.0,0.1139,0.042,False
r4rk1/1p1nn3/4q1p1/1BPpPp1p/pR1P1B1P/P7/5PP1/3Q1RK1 b - - 0 26,52,?,e7c6,-398,22,e7c6,0.3239,0.4552,0.5789,0.6233,e7c6,e7c6,e7c6,e7c6,0.0,0.6233,0.2994,False
5rk1/1p1n4/2n1q1p1/1BPpPp1p/Q2P1B1P/P7/5PP1/5RK1 b - - 0 28,56,?,f8c8,-431,38,f8e8,0.0872,0.1121,0.1658,0.2457,d7b8,d7b8,d7b8,f8c8,0.0,0.2457,0.1585,False
4rnk1/1p6/2n1q1p1/2PpPp1p/Q2P1B1P/P7/4BPP1/1R4K1 b - - 4 30,60,?,e6d7,-380,26,e6d7,0.0551,0.0582,0.0654,0.0647,e8b8,e8b8,e8e7,e8e7,69.0,0.0654,0.0096,False
4r1k1/1p1q4/1Rn1n1p1/2PpPp1p/Q2P3P/P3B3/4BPP1/6K1 b - - 8 32,64,?,f5f4,-210,113,f5f4,0.3343,0.3631,0.4289,0.512,f5f4,f5f4,f5f4,f5f4,0.0,0.512,0.1777,False
4r1k1/1p1q4/1Rn3p1/2PpP2p/Q2n1p1P/P2B4/3B1PP1/6K1 b - - 1 34,68,?,f4f3,94,36,e8e5,0.3587,0.3857,0.3853,0.3529,f4f3,f4f3,f4f3,f4f3,0.0,0.3857,-0.0058,False
r1bqk2r/ppp2ppp/2n1p3/3n4/QBpP4/5NP1/PP2PPBP/RN2K2R b KQkq - 0 8,16,?,d5b4,-40,400,d5b4,0.9289,0.9638,0.9784,0.9894,d5b4,d5b4,d5b4,d5b4,0.0,0.9894,0.0605,False
1rbqk2r/ppp2ppp/2n1p3/8/QnpP4/N4NP1/PP2PPBP/R4RK1 b k - 3 10,20,?,e8g8,-47,2,a7a6,0.2071,0.2132,0.2483,0.3821,c8d7,c8d7,c8d7,e8g8,0.0,0.3821,0.175,False
1rbq1rk1/1pp2ppp/p1B1p3/4N3/QnpP4/N5P1/PP2PP1P/R4RK1 b - - 0 12,24,?,b4c6,-37,19,b4c6,0.5955,0.7316,0.8027,0.8215,b4c6,b4c6,b4c6,b4c6,0.0,0.8215,0.226,False
1rbq1rk1/2p2ppp/p1p1p3/8/Q1NP4/6P1/PP2PP1P/R4RK1 b - - 0 14,28,?,d8d4,-47,61,d8d4,0.5077,0.4938,0.5849,0.715,d8d4,d8d4,d8d4,d8d4,0.0,0.715,0.2073,False
2b2rk1/2p2ppp/p1p1p3/1r6/Q1Nq4/6P1/PP2PP1P/2RR2K1 b - - 3 16,32,?,d4e4,-42,19,d4e4,0.347,0.3121,0.2916,0.2985,d4e4,d4f6,d4f6,d4f6,17.0,0.347,-0.0485,False
2b2rk1/2p2ppp/p1p5/1r2p3/Q1N1q3/5PP1/PP1RP2P/2R3K1 b - - 0 18,36,?,e4g6,-34,10,e4f5,0.4071,0.4814,0.5312,0.5292,e4f5,e4g6,e4g6,e4g6,0.0,0.5312,0.1221,False
2b2rk1/2p2ppp/p1p5/1r2p1q1/Q7/4NPP1/PP1RPK1P/2R5 b - - 4 20,40,?,g5h6,-29,3,f7f5,0.1345,0.2028,0.2375,0.2255,c8b7,c8b7,c8b7,g5h6,0.0,0.2375,0.091,False
2b2r1k/2p3pp/p1p5/1r2ppq1/2Q4P/4NPP1/PP1RPK2/2R5 b - - 0 22,44,?,g5g6,-27,10,g5f6,0.3085,0.3217,0.3244,0.3096,g5g6,g5g6,g5g6,g5h6,14.0,0.3244,0.0011,False
2b2r1k/2p3pp/prp2q2/4pp2/7P/2Q2PP1/PP1RPKN1/2R5 b - - 4 24,48,?,c8e6,-28,63,c8e6,0.0592,0.0692,0.0941,0.1356,e5e4,c8b7,c8b7,c8b7,159.0,0.1356,0.0764,False
4r2k/2p3pp/prp1bq2/4pp2/5P1P/1PQ3P1/P2RPKN1/2R5 b - - 0 26,52,?,e5f4,-21,24,e5f4,0.3754,0.2995,0.2141,0.1533,e5f4,e6d5,e6d5,e6d5,23.0,0.3754,-0.2221,False
4r2k/2p2qpp/prp1b3/5p2/5N1P/1P3QP1/P2RPK2/2R5 b - - 2 28,56,?,e6d5,-15,14,e6d5,0.2538,0.3221,0.3739,0.362,e6d5,e6d5,e6d5,e6d5,0.0,0.3739,0.1082,False
4r2k/2p2qpp/pr6/3R1p2/7P/1P3QP1/P3PK2/2R5 b - - 0 30,60,?,b6e6,-12,12,b6e6,0.3062,0.3256,0.3747,0.4627,b6e6,b6e6,b6e6,b6e6,0.0,0.4627,0.1565,False
4r2k/2p2qpp/p7/5R2/7P/1P3QP1/P3r3/2R2K2 b - - 1 32,64,?,f7g8,-9,65,f7g8,0.0337,0.0318,0.0284,0.0257,f7e6,f7e6,f7e7,f7e7,53.0,0.0337,-0.008,False
4r1qk/2R3pp/p1Q5/5R2/7P/1P2r1P1/P7/5K2 b - - 2 34,68,?,e3g3,0,43,e3g3,0.2453,0.2647,0.3026,0.3488,e3e1,e3e1,e3e1,e3e1,176.0,0.3488,0.1035,False
r1bqk2r/ppp1bppp/2n5/3pP3/3p2n1/1B3N2/PPP2PPP/RNBQR1K1 b kq - 5 8,16,?,c8e6,-64,26,h7h5,0.0789,0.1106,0.1365,0.1356,e8g8,e8g8,e8g8,e8g8,31.0,0.1365,0.0567,False
r1bqk2r/ppp1bpp1/2n4n/3pP2p/3N4/1B5P/PPP2PP1/RNBQR1K1 b kq - 0 10,20,?,c6d4,50,233,c6d4,0.4202,0.5043,0.643,0.7729,c6d4,c6d4,c6d4,c6d4,0.0,0.7729,0.3527,False
r2qk2r/ppp1bpp1/4b2n/3pP2p/8/1B5P/PPP2PP1/RNBQR1K1 b kq - 2 12,24,?,a7a5,84,14,h6f5,0.0029,0.0021,0.002,0.0025,h6f5,h6f5,d8d7,d8d7,19.0,0.0029,-0.0004,False
r2qk2r/pp2bpp1/2p1b3/3pPn1p/8/1B5P/PPP1NPP1/R1BQR1K1 b kq - 1 14,28,?,e7c5,141,53,e7c5,0.0417,0.0373,0.0383,0.0325,d8c7,d8c7,d8c7,d8c7,119.0,0.0417,-0.0092,True
r3k2r/pp3pp1/2p1b3/2bpPn1p/3N3q/1BP4P/PP3PP1/R1BQR1K1 b kq - 2 16,32,?,f5d4,206,73,f5d4,0.7621,0.8286,0.8804,0.8882,f5d4,f5d4,f5d4,f5d4,0.0,0.8882,0.1261,False
r3k2r/pp3pp1/2p1b3/3pP2p/3b3q/1B2B2P/PP3PP1/R2QR1K1 b kq - 1 18,36,?,d4e3,200,15,d4b2,0.1734,0.2171,0.2837,0.3875,d4b2,d4b2,d4b2,d4e3,0.0,0.3875,0.2141,False
r3k2r/pp3pp1/2p1b3/2BpP2p/7q/1B5P/P4PP1/Q3R1K1 b kq - 0 20,40,?,b7b6,270,48,b7b6,0.1878,0.193,0.2233,0.2666,h4g5,h4g5,h4g5,b7b6,0.0,0.2666,0.0788,False
r3k3/p4pp1/1ppBb2r/3pP2p/7q/1BQ4P/P4PP1/4R1K1 b q - 3 22,44,?,a8c8,171,30,a8c8,0.1221,0.1483,0.1625,0.17,h6g6,h6g6,c6c5,c6c5,103.0,0.17,0.0479,False
2r1k3/p4pp1/2pBb2r/1p1pP2p/7q/2Q4P/P1B2PP1/4R1K1 b - - 1 24,48,?,h4g5,129,2,h4c4,0.2789,0.3303,0.2985,0.2018,h4g5,h4g5,h4g5,h4c4,129.0,0.3303,-0.0771,False
2r1k3/p4pp1/2pBb2r/1p2P2p/2qp4/1B5P/P2Q1PP1/4R1K1 b - - 1 26,52,?,c4c3,-383,139,c4c3,0.9576,0.974,0.9781,0.9731,c4c3,c4c3,c4c3,c4c3,0.0,0.9781,0.0155,False
2r1k3/p4pp1/2pBB1r1/1p2P2p/3p4/2q4P/P4PP1/3QR1K1 b - - 0 28,56,?,f7e6,243,26,f7e6,0.3279,0.2913,0.2852,0.2697,g6e6,g6e6,g6e6,g6e6,2.0,0.3279,-0.0582,False
2r1k3/p5p1/2pBp1r1/1p2P2p/3pQ3/7q/P4PP1/4R1K1 b - - 1 30,60,?,h3g4,512,18,h3f5,0.1787,0.2123,0.1975,0.1756,h3f5,h3f5,h3f5,h3f5,1.0,0.2123,-0.0031,False
2r5/p4kp1/2pBp1r1/1p2Pq1p/3QR3/8/P4PP1/6K1 b - - 2 32,64,?,f7g8,461,10,f7g8,0.0741,0.1314,0.2133,0.2865,f5g5,g6g4,f7g8,f7g8,0.0,0.2865,0.2124,False
2r3k1/p5p1/2pBp1r1/1p2P1qp/3Q1R2/6P1/P4P2/6K1 b - - 0 34,68,?,g5h6,350,19,c6c5,0.0191,0.0214,0.0198,0.016,h5h4,h5h4,a7a5,a7a5,2.0,0.0214,-0.0031,False
r1b1kb1r/pp3ppp/2n1pn2/2P5/2p5/5NP1/PP2PPBP/RNBR2K1 b kq - 0 8,16,?,f8c5,-32,38,f8c5,0.9472,0.9737,0.9866,0.9891,f8c5,f8c5,f8c5,f8c5,0.0,0.9891,0.0419,False
r1b1k2r/pp3ppp/2n1pn2/2b5/8/2P2NP1/P2NPPBP/R1BR2K1 b kq - 0 10,20,?,e8g8,-29,26,e8g8,0.6649,0.7351,0.766,0.6669,e8g8,e8g8,e8g8,e8g8,0.0,0.766,0.002,False
r1b2rk1/pp2bppp/2n1pn2/8/3N4/1NP3P1/P3PPBP/R1BR2K1 b - - 4 12,24,?,c8d7,-23,12,c8d7,0.0806,0.0892,0.1255,0.2248,c6d4,c6d4,c6d4,c6d4,14.0,0.2248,0.1442,False
r4rk1/pp2bppp/2B1pn2/8/8/1NP3P1/P3PP1P/R1BR2K1 b - - 0 14,28,?,b7c6,-30,459,b7c6,0.9931,0.9978,0.9987,0.9989,b7c6,b7c6,b7c6,b7c6,0.0,0.9989,0.0058,False
r2r2k1/p3bppp/2p1pn2/N5B1/8/2P3P1/P3PP1P/R2R2K1 b - - 3 16,32,?,d8d5,-2,27,a8c8,0.039,0.0599,0.0892,0.1288,d8d1,d8d1,c6c5,c6c5,55.0,0.1288,0.0898,False
2r3k1/pN2bppp/2p1pn2/6B1/8/2P3P1/P3PP1P/3R2K1 b - - 0 18,36,?,g8f8,-12,16,g8f8,0.0283,0.0421,0.0717,0.1455,h7h6,h7h6,h7h6,c8c7,33.0,0.1455,0.1172,False
2r2k2/pN1R1ppp/2p1pb2/8/8/2P3P1/P3PP1P/6K1 b - - 1 20,40,?,f8e8,0,19,f8e8,0.1941,0.1942,0.1692,0.1828,f6c3,f6c3,f6c3,f6c3,262.0,0.1942,-0.0113,False
2r5/p4kpp/2pNpb2/8/8/2P3P1/P3PP1P/6K1 b - - 1 22,44,?,f7e7,237,387,f7e7,0.8341,0.794,0.7566,0.7162,f7e7,f7e7,f7e7,f7e7,0.0,0.8341,-0.1179,False
8/N2k2pp/2p1pb2/8/8/2P3P1/P3PP1P/6K1 b - - 0 24,48,?,f6c3,249,119,f6c3,0.8551,0.8801,0.9109,0.9164,f6c3,f6c3,f6c3,f6c3,0.0,0.9164,0.0613,False
8/3k2pp/2N1p3/8/3b4/6P1/P3PPKP/8 b - - 0 26,52,?,d7c6,259,670,d7c6,0.9672,0.9756,0.976,0.9695,d7c6,d7c6,d7c6,d7c6,0.0,0.976,0.0023,False
8/6pp/2k1p3/8/8/2b1PKP1/P4P1P/8 b - - 2 28,56,?,c6d5,240,1,c6d5,0.2973,0.3303,0.355,0.3504,c6b5,c6b5,c6b5,c6b5,88.0,0.355,0.0531,False
8/6pp/4p3/8/2k2P2/2b1P1P1/P3K2P/8 b - - 0 30,60,?,e6e5,297,3,c3b2,0.1528,0.1202,0.1022,0.0874,c4b4,c4b4,c4b4,c4b4,167.0,0.1528,-0.0654,False
8/6pp/4p3/8/5PPP/2k1P3/Pb2K3/8 b - - 0 32,64,?,b2a3,156,14,c3c4,0.1503,0.166,0.1788,0.2048,c3c2,c3c2,c3c2,c3c2,125.0,0.2048,0.0545,False
8/6pp/4p3/8/3kPPPP/5K2/Pb6/8 b - - 2 34,68,?,e6e5,411,0,b2a3,0.1333,0.0898,0.0576,0.0439,d4d3,d4d3,d4d3,b2c1,177.0,0.1333,-0.0894,False
rn3rk1/pbppqppp/1p2pn2/6B1/1bPP4/5NP1/PP2PPBP/RN1Q1RK1 b - - 3 8,16,?,h7h6,-71,10,h7h6,0.5207,0.5865,0.6421,0.706,h7h6,h7h6,h7h6,h7h6,0.0,0.706,0.1853,False
rn3rk1/pbpp1pp1/1p2pq1p/8/1bPP4/P4NP1/1P2PPBP/RN1Q1RK1 b - - 0 10,20,?,b4e7,-75,44,b4e7,0.3826,0.6295,0.8421,0.9589,b4d6,b4e7,b4e7,b4e7,0.0,0.9589,0.5763,False
rn3rk1/pbp1bpp1/1p2pq1p/3P4/3P4/P1N2NP1/1P2PPBP/R2Q1RK1 b - - 0 12,24,?,e6d5,-136,69,e6d5,0.7747,0.6859,0.6806,0.8383,e6d5,e6d5,e6d5,e6d5,0.0,0.8383,0.0636,False
rn3rk1/pb2bpp1/1pp2q1p/3pN3/Q2P4/P1N3P1/1P2PPBP/R4RK1 b - - 1 14,28,?,f6e6,-113,18,e7d6,0.063,0.0846,0.1171,0.1287,b6b5,b6b5,e7d6,e7d6,25.0,0.1287,0.0657,False
rn3rk1/pb3pp1/1pp2q1p/3pP3/Q2P4/P1N3P1/1P2P1BP/R4RK1 b - - 0 16,32,?,f6e7,-170,36,f6e7,0.1285,0.1559,0.1941,0.2555,f6e6,f6e6,f6g5,f6g5,69.0,0.2555,0.127,False
rn3rk1/pb2qpp1/1pp4p/4P3/Q2PN3/P5P1/1P4BP/R4RK1 b - - 0 18,36,?,c6c5,-120,123,f8d8,0.4103,0.3531,0.3268,0.3191,c6c5,c6c5,c6c5,c6c5,0.0,0.4103,-0.0912,False
rn4k1/pb2qpp1/1ppP3p/8/Q2P4/P5P1/1P4BP/R4RK1 b - - 0 20,40,?,e7d6,-343,143,e7d6,0.946,0.9656,0.9718,0.9695,e7d6,e7d6,e7d6,e7d6,0.0,0.9718,0.0235,False
rn4k1/pb1q1pp1/1pp4p/8/2QP4/P5PB/1P5P/R4RK1 b - - 3 22,44,?,b7a6,-291,59,d7d5,0.0311,0.0281,0.0409,0.0542,d7h3,d7h3,d7h3,d7h3,343.0,0.0542,0.0231,False
rn4k1/pb3pp1/1p5p/3p4/3P4/P5PB/1P5P/2R2RK1 b - - 1 24,48,?,b8c6,-360,103,b8c6,0.6272,0.6624,0.7102,0.731,b8c6,b8c6,b8c6,b8c6,0.0,0.731,0.1038,False
r5k1/pbRB1pp1/1p5p/3p4/3n4/P5P1/1P5P/5RK1 b - - 1 26,52,?,b7a6,-323,3,b7a6,0.6388,0.7101,0.7821,0.8717,b7a6,b7a6,b7a6,b7a6,0.0,0.8717,0.2329,False
r5k1/p1RB1pp1/bp5p/3p4/8/P4nP1/1P4KP/3R4 b - - 5 28,56,?,f3e5,-334,54,a6e2,0.6394,0.6529,0.6562,0.6434,f3e5,f3e5,f3e5,f3e5,0.0,0.6562,0.004,False
r5k1/p1RB1pp1/1p5p/6n1/8/P5P1/1P1Rb1KP/8 b - - 2 30,60,?,e2f3,-376,106,e2f3,0.8027,0.8553,0.8884,0.8979,e2f3,e2f3,e2f3,e2f3,0.0,0.8979,0.0952,False
r5k1/p1RB1pp1/1p5p/8/4n3/P2R1bP1/1P5P/5K2 b - - 6 32,64,?,e4g5,-433,31,f3h5,0.1428,0.1384,0.1338,0.1284,f3h5,f3h5,f3h5,f3h5,93.0,0.1428,-0.0144,False
B5k1/p1R2pp1/1p5p/2n4b/8/P2R2P1/1P5P/5K2 b - - 0 34,68,?,c5d3,-531,152,c5d3,0.99,0.9967,0.9982,0.9989,c5d3,c5d3,c5d3,c5d3,0.0,0.9989,0.0089,False
